8.2471,8.2473,8.2483,8.2463,8.2491,8.2579,8.2571,8.2559,8.255,8.2582,8.2888,8.346,8.4249,8.5268,8.6389,8.7521,8.8629,9.034,9.2504,9.4949,9.7134,9.9782,10.204,10.457,10.673,10.919,11.162,11.297,11.396,11.495,11.594,11.693,11.792,11.892,11.991,12.09,12.189,12.288,12.424,12.623,12.814,13,13.216,13.442,13.526,13.534,13.537,13.543,13.546,13.513,13.512,13.542,13.591,13.619,13.658,13.692,13.72,13.72,13.804,13.881
2.8659,2.8697,2.8719,2.872,2.876,2.8883,2.8882,2.8883,2.8803,2.8832,2.8825,2.8635,2.8472,2.8218,2.8225,2.8428,2.8648,2.8776,2.8323,2.7681,2.7172,2.6628,2.6101,2.5532,2.5032,2.4545,2.4068,2.4,2.413,2.4271,2.44,2.4527,2.4653,2.478,2.4906,2.5032,2.5157,2.528,2.5562,2.6812,2.8439,2.9897,3.1091,3.2277,3.2516,3.2461,3.2493,3.2615,3.244,3.2166,3.2045,3.1757,3.136,3.0384,2.9226,2.7972,2.5968,2.4384,2.2989,2.1701
0.074346,0.79232,0.038111,-2.2854,0.91529,0.98593,2.6786,-1.286,-1.9704,0.26825,-0.3034,-0.15843,-0.27282,-0.048139,0.13403,0.14351,0.14483,-0.094567,-0.21927,-0.21577,-0.20627,-0.19786,-0.23615,-0.21389,-0.2312,-0.19099,-0.1978,-0.04108,0.12009,0.12669,0.12685,0.12684,0.12684,0.12684,0.12684,0.12516,0.11806,0.1171,0.46802,0.58229,0.67693,0.52349,0.49982,0.4863,0.25912,-0.20309,0.42828,1.0701,-1.4929,-2.3433,-1.3478,-0.26501,-1.2332,-1.2067,-1.2736,-1.3365,-1.6373,-1.0862,-1.061,-1.0608
14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301,14.301
0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561,0.68561
