8.2098,8.2108,8.1809,8.2117,8.2108,8.2099,8.2108,8.2116,8.2044,8.2077,8.2013,8.2021,8.2106,8.2129,8.2118,8.2084,8.2073,8.2171,8.2172,8.2139,8.2133,8.2132,8.2225,8.2174,8.2195,8.2184,8.2195,8.2201,8.2231,8.2206,8.2203,8.22,8.2197,8.2194,8.219,8.2222,8.2421,8.2959,8.3616,8.4751,8.5325,8.5825,8.6315,8.6792,8.7262,8.7728,8.8201,8.8459,8.8856,8.933,9.0305,9.1714,9.3381,9.4453,9.4746,9.4719,9.5962,9.5274,9.5082,9.5163,9.567,9.6437,9.7453,9.8656,10.021,10.19,10.4,10.592,10.836,11.086,11.343,11.482,11.535,11.545,11.564,11.597,11.636,11.677,11.696,11.733,11.77,11.809,11.85,11.894,11.934,11.972,12.009,12.046,12.083,12.119,12.152,12.185,12.219,12.256,12.294,12.355,12.486,12.595,12.646,12.65,12.661,12.665,12.665,12.662,12.632,12.622,12.631,12.651,12.674,12.702,12.736,12.779,12.827,12.846,12.852,12.856,12.861,12.864,12.987,12.932,12.889,12.87,12.862,12.859,12.858,12.857,12.857,12.857,12.857,12.857,12.857,12.856,12.855,12.856
3.134,3.0323,2.9711,2.9375,2.9328,2.9297,2.929,2.9287,2.9212,2.922,2.918,2.9158,2.9204,2.9238,2.9262,2.926,2.9282,2.9377,2.9404,2.9427,2.9423,2.9432,2.9478,2.9456,2.9487,2.9476,2.9468,2.9468,2.9474,2.9466,2.9455,2.9448,2.9446,2.9427,2.9421,2.9398,2.9331,2.9238,2.9139,2.895,2.8929,2.897,2.9036,2.9108,2.9179,2.9247,2.9313,2.9381,2.9423,2.9462,2.9496,2.9389,2.9119,2.8878,2.8647,2.7935,3.0047,2.812,2.8249,2.8244,2.8215,2.8183,2.8091,2.7997,2.7895,2.7833,2.7685,2.7614,2.7367,2.7139,2.6909,2.7049,2.8229,2.8767,2.9019,2.9248,2.9504,2.9789,2.9874,3.0177,3.0527,3.0884,3.1218,3.1496,3.1823,3.2186,3.2563,3.2916,3.329,3.3673,3.4093,3.4493,3.4889,3.53,3.5711,3.6485,3.8322,4.0146,4.1176,4.1416,4.1424,4.1442,4.1476,4.1499,4.132,4.1392,4.1635,4.2144,4.2869,4.3778,4.4911,4.6325,4.7822,4.8414,4.8648,4.8835,4.9014,4.9131,4.8746,4.831,4.8331,4.8434,4.8523,4.859,4.8641,4.8679,4.871,4.8735,4.8755,4.8772,4.8787,4.8799,4.8941,4.8952
0.26579,0.69857,-0.61131,0.23747,0.67518,0.34903,0.18044,0.77918,-0.70042,0.028741,-1.0561,0.024104,0.41974,1.0583,2.0287,-0.084497,0.50452,0.75747,-0.96567,-1.4996,-0.65628,0.073338,0.54495,-0.81964,-0.073944,-1.1026,-0.29038,-0.15012,0.24908,-0.89033,-1.4288,-0.73865,-1.3739,-1.6688,-0.86275,-0.57456,-0.25478,-0.1736,-0.21861,-0.12184,-0.026538,0.027825,0.056213,0.071129,0.079012,0.083184,0.085394,0.056386,0.070624,0.059752,-0.043404,-0.14179,-0.15875,-0.19241,-0.29246,-0.67012,0.65959,-0.14104,-0.071328,-0.074642,-0.06011,-0.11334,-0.077065,-0.10225,-0.020931,-0.065942,-0.082998,-0.035002,-0.10877,-0.091116,-0.087629,-0.0016536,0.38246,0.57966,0.68398,0.74041,0.77162,0.78938,0.80327,0.8116,0.77093,0.67292,0.53682,0.67438,0.7455,0.78227,0.71914,0.76864,0.79423,0.89799,0.8611,0.84203,0.83219,0.82717,0.82463,0.88746,0.96606,1.0178,1.0455,1.0608,1.0096,0.98337,0.96951,0.96182,1.0111,1.0125,1.1574,1.2408,1.2605,1.2633,1.27,1.2613,1.2476,1.2431,1.2593,1.2675,1.2716,1.2737,0.67033,0.35163,0.18294,0.094862,0.049124,0.025424,0.013154,0.0068044,0.0035194,0.0018201,0.00094128,0.00048675,0.0002517,-1.4055,-0.61491,-0.20615
12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896,12.896
5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552,5.9552
