8.1342,8.1342,8.1924,8.1951,8.1899,8.1967,8.2014,8.2092,8.2035,8.2042,8.2061,8.2062,8.2062,8.2062,8.2062,8.2048,8.2021,8.2021,8.2002,8.1988,8.1989,8.199,8.1971,8.1992,8.1992,8.1991,8.1989,8.2002,8.1934,8.1214,8.1377,8.0798,7.9596,7.8425,7.6947,7.5319,7.3456,7.141,6.9114,6.6828,6.4149,6.2415,6.213,6.2155,6.2174,6.2175,6.2146,6.1811,6.1216,5.9554,5.8336,5.7945,5.7545,5.7353,5.6416,5.3298,5.0933,4.8256,4.5719,4.2516,4.192,4.4395,4.4194,4.3548,4.2909,4.2817,4.2784,4.277,4.273,4.2802,4.2741,4.2689,4.2717,4.2694,4.267,4.2659,4.2393,4.2122,4.1805,4.1447,4.1028,4.041,3.8908,3.6347,3.5503,3.4913,3.4424,3.4396,3.4378,3.4467,3.4466,3.4449,3.448,3.4436,3.4378,3.4455,3.442,3.439,3.4441,3.4459,3.4459
2.8457,2.8456,2.8335,2.8243,2.8128,2.8089,2.8135,2.8222,2.8159,2.8169,2.819,2.819,2.8189,2.8189,2.8189,2.8188,2.8166,2.8166,2.8158,2.8121,2.812,2.8118,2.8083,2.8116,2.8116,2.8116,2.8116,2.8126,2.816,2.8708,2.8486,2.8695,2.843,2.8627,2.8602,2.868,2.8812,2.8958,2.8301,2.912,2.9368,2.9513,2.9277,2.9416,2.9299,2.9281,2.936,2.9443,2.9236,2.9215,2.9693,2.9979,3.1964,3.3342,3.4101,3.3322,3.4012,3.3174,3.2981,3.2746,3.2549,3.3221,3.3234,3.3281,3.3293,3.3245,3.3121,3.3174,3.3327,3.3244,3.296,3.2948,3.3084,3.3054,3.3311,3.3462,3.3933,3.4642,3.5712,3.6827,3.8012,3.9815,4.2664,4.4099,4.6142,4.8377,5.0244,5.0469,5.0474,5.0515,5.0426,5.0384,5.0364,5.0429,5.0463,5.0407,5.043,5.047,5.0426,5.0416,5.0416
-0.010068,-0.0050375,-0.5214,-2.4087,-0.92539,0.65223,0.81507,0.80868,-2.0624,0.82741,0.8929,0.042033,0.0019786,9.3143e-05,-0.007475,-2.5041,-2.6062,-0.12268,-2.0377,-2.1294,-0.10177,-2.0438,-2.1336,0.85583,0.039066,0.001839,-2.7351,0.93068,2.2597,2.8531,-0.73006,-3.0205,2.8403,3.1059,3.0663,3.0555,3.0512,-2.8418,2.7809,3.0415,3.0421,-2.8051,2.4424,-0.68521,-0.84373,-1.0128,2.8775,-2.7978,-3.0762,2.7383,3.0016,1.8888,1.7176,1.8991,-2.8547,2.7453,-2.8269,-3.0474,-3.0936,-2.9504,-2.8208,0.19213,2.9407,3.0699,3.0887,-1.9084,1.8985,1.8798,1.7722,-1.601,-1.662,-2.4423,1.4001,-1.4465,1.381,2.09,1.969,1.8709,1.8826,1.9113,1.9094,1.8554,2.605,2.0257,1.8814,1.8455,1.8535,1.7415,2.5144,-0.51913,-0.66393,-2.0825,2.2581,-0.46704,2.4691,-0.46156,2.2608,2.389,-0.52661,-0.90422,-2.0964
3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371,3.3371
6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701,6.0701
