8.1843,8.1785,8.204,8.1903,8.1802,8.1757,8.1739,8.1731,8.1728,8.1726,8.1725,8.1725,8.1725,8.1725,8.1724,8.1724,8.1781,8.1765,8.175,8.1741,8.1732,8.1785,8.174,8.1743,8.1763,8.1923,8.1955,8.1856,8.1802,8.213,8.1795,8.1728,8.1717,8.1863,8.201,8.2357,8.3,8.3417,8.373,8.4282,8.5094,8.4704,8.4379,8.4967,8.5585,8.635,8.729,8.8269,8.9291,9.0421,9.2185,9.4446,9.6836,9.932,10.133,10.398,10.621,10.882,11.093,11.332,11.602,11.877,12.151,12.417,12.478,12.494,12.398,12.545,12.48,12.419,12.649,12.561,12.502,12.5,12.528,12.568,12.622,12.656,12.683,12.722,12.773,12.815,12.848,12.858,12.86,12.873,12.875,12.875,12.875,12.875,12.875,12.875,12.876,12.876,12.876,12.876,12.876,12.876
3.0658,2.9547,2.8743,2.8661,2.8608,2.8566,2.8535,2.8514,2.8497,2.8485,2.8475,2.8467,2.846,2.8454,2.845,2.8445,2.8447,2.8439,2.8414,2.8393,2.8395,2.8421,2.8408,2.8441,2.8412,2.8537,2.8863,2.8767,2.8663,2.8181,2.85,2.849,2.8495,2.858,2.8647,2.8743,2.8985,2.9208,2.9189,2.9566,2.7141,2.9354,2.7873,2.9326,2.9778,3.0161,3.0649,3.1059,3.1447,3.1756,3.1734,3.1723,3.1766,3.1542,3.1441,3.1283,3.0988,3.0432,2.975,2.9268,2.8939,2.8724,2.8566,2.8465,2.8651,2.723,2.8014,2.9368,2.842,2.8465,2.9625,3.0911,3.1466,3.1582,3.2306,3.3709,3.5618,3.6887,3.8843,4.1061,4.3411,4.5143,4.6384,4.6679,4.6713,4.6692,4.6676,4.6674,4.6675,4.6677,4.668,4.6684,4.6687,4.669,4.6692,4.6693,4.6692,4.6693
0.26689,-0.99567,-0.51206,-0.26436,-0.13662,-0.070625,-0.036511,-0.018876,-0.0097586,-0.0050451,-0.0026083,-0.0013484,-0.00069713,0.014727,0.0076136,0.0039362,0.46546,-0.867,-1.5559,-0.80437,-0.384,0.32693,-0.95267,0.035363,-1.3804,-0.20304,0.75869,0.81201,0.79136,-0.73334,0.0535,-1.1354,-1.681,-0.44832,-0.14334,0.039524,0.20926,0.28833,0.23114,0.3336,-0.72462,-0.087503,-0.83823,-0.31665,-0.092673,0.077268,0.22791,0.30691,0.34893,0.3421,0.19799,0.098244,0.062811,-0.017549,-0.036215,-0.1513,-0.24952,-0.38834,-0.24855,-0.16664,-0.12238,-0.098913,-0.085712,-0.060724,0.035922,-0.90794,-1.4274,-0.25094,-1.0647,-1.4913,-0.1266,0.58799,0.97257,1.1674,1.2754,1.3168,1.2475,1.4493,1.393,1.3631,1.3393,1.3222,1.3113,1.3043,-0.095941,-0.81987,-1.1941,-0.83973,0.19557,0.73081,1.0075,1.1506,1.2245,1.2628,1.2825,0.66307,0.3428,0.17722
13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035,13.035
5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902,5.7902
