8.1976,8.1976,8.1976,8.1976,8.1976,8.1976,8.1976,8.1976,8.1976,8.1976,8.1976,8.1976,8.1976,8.1976,8.1976,8.1976,8.1976,8.1976,8.1976,8.1988,8.2035,8.2088,8.2096,8.2138,8.215,8.2149,8.1917,8.1732,8.1919,8.1687,8.1586,8.0788,7.9131,7.8936,7.798,7.609,7.3963,7.1416,7.0553,6.9834,6.9852,6.9853,6.9851,6.985,6.9851,6.9842,6.9822,6.9833,6.9828,6.9799,6.9756,6.9336,6.9412,6.9812,6.9795,6.9793,6.9796,6.9806,6.9804,6.9842,6.9863,6.9832,6.9897,6.9889,6.9894,6.9917,6.995,6.9734,6.9135,6.8477,6.8443,6.6892,6.6588,6.5401,6.3576,6.1935,6.0113,5.8448,5.6794,5.486,5.1943,4.9387,4.7204,4.4262,4.2204,4.1897,4.1689,4.1682,4.1742,4.1671,4.1659,4.1648,4.1635,4.1536,4.0977,4.0271,3.9392,3.8271,3.7059,3.5566,3.3837,3.2988,3.2893,3.2762,3.2764,3.2725,3.2607,3.2608,3.2636,3.041,2.9296,2.8565,2.8176,2.7853,2.7542,2.7214,2.6877,2.6536,2.6193,2.5849,2.5504,2.516,2.4817,2.4473,2.4129,2.3785,2.307,2.2368,2.2223,2.2316,2.2165,2.2159,2.2179,2.2294,2.227,2.2273,2.2277,2.2304,2.2297,2.2165,2.2161,2.221
2.7649,2.7648,2.7648,2.7648,2.7648,2.7648,2.7647,2.7647,2.7647,2.7647,2.7647,2.7647,2.7647,2.7647,2.7647,2.7647,2.7647,2.7647,2.7647,2.7652,2.7703,2.7706,2.7661,2.7742,2.7761,2.7781,2.7837,2.788,2.7844,2.7916,2.789,2.7406,2.795,2.786,2.7108,2.717,2.7245,2.8024,2.7965,2.7448,2.744,2.7533,2.7543,2.7527,2.7508,2.7499,2.7498,2.7522,2.7553,2.7562,2.7556,2.7929,2.7838,2.759,2.7592,2.7466,2.7486,2.7506,2.7539,2.7449,2.7472,2.7517,2.7443,2.7497,2.7422,2.7515,2.74,2.7698,2.7892,2.7998,2.7926,2.7667,2.7523,2.7359,2.7677,2.7334,2.861,2.994,3.1242,3.2493,3.2696,3.2873,3.2994,3.3052,3.3192,3.3191,3.3196,3.3201,3.2934,3.301,3.3006,3.2939,3.288,3.2701,3.2454,3.2142,3.1857,3.1142,3.0617,2.9854,2.8983,2.8607,2.8585,2.8541,2.8476,2.8268,2.7946,2.8046,2.811,2.6936,2.6088,2.5503,2.5023,2.4385,2.3793,2.3225,2.2669,2.2121,2.1573,2.1025,2.048,1.9932,1.9384,1.8837,1.829,1.7742,1.6622,1.5721,1.5591,1.572,1.5738,1.5743,1.5748,1.5755,1.5753,1.576,1.5764,1.5763,1.5765,1.5746,1.5749,1.5761
-0.0056632,-0.0028334,-0.00013629,-6.4161e-06,-3.0203e-07,-1.4218e-08,-6.6929e-10,-3.1507e-11,-1.4831e-12,-6.9818e-14,-0.0027475,-0.0094404,-0.017693,-0.00083287,-0.0055343,-0.013998,-0.00065895,-3.102e-05,-1.4602e-06,0.87143,0.72185,0.077905,-1.0926,0.95269,0.89982,1.2025,2.8052,2.9802,-0.49148,2.6654,-2.0398,2.7628,3.0798,-2.1029,-3.0413,-3.1079,2.8117,3.0586,-2.5612,-2.9231,1.4942,1.6273,1.5228,-1.3994,-1.7579,-3.0586,-2.3089,1.2614,2.1032,-2.098,2.2599,2.5838,-0.49413,-0.60219,1.5819,-1.3703,0.82804,1.7903,1.4418,-1.3242,0.085939,1.422,-0.75219,0.59284,-0.67341,0.95166,-1.047,2.2848,2.869,2.9336,-1.5229,2.8609,-1.4968,2.8091,-2.8073,2.6143,2.508,2.4963,2.4884,3.0011,3.0187,3.0318,3.0991,3.0517,3.0325,2.9718,3.0037,-1.5401,1.8909,1.6829,1.5408,-1.6801,-1.8222,-2.6474,-2.6282,-2.8629,-2.5483,-2.7275,-2.6656,-2.6671,-2.7021,-2.7564,-2.6325,-2.7734,1.6538,-1.6813,-1.9358,1.0705,0.47523,-2.4928,-2.5023,-2.3727,-2.1413,-2.1304,-2.1307,-2.1314,-2.1317,-2.132,-2.132,-2.1361,-2.1322,-2.132,-2.132,-2.132,-2.132,-2.132,-2.2159,-2.3224,-2.2289,-0.040698,-2.9249,-3.0584,-0.013768,0.22299,-2.4516,-0.11541,-0.15987,0.11166,-2.9737,-3.0168,1.6903,0.11624
2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692,2.0692
0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318,0.56318
