8.1799,8.1799,8.1799,8.1799,8.1799,8.1799,8.1799,8.1799,8.1799,8.1805,8.185,8.1866,8.1843,8.1814,8.1854,8.183,8.1852,8.1863,8.2037,8.2459,8.321,8.4113,8.5297,8.6637,8.8072,8.9459,9.1607,9.3842,9.625,9.8821,10.146,10.393,10.643,10.871,11.156,11.346,11.398,11.451,11.503,11.555,11.608,11.66,11.713,11.765,11.817,11.87,11.922,11.975,12.027,12.08,12.132,12.185,12.237,12.318,12.448,12.559,12.683,12.829,12.858,12.885,12.884,12.885,12.885,12.885,12.885,12.885,12.885,12.885,12.885,12.885,12.885,12.885,12.885,12.885,12.885
2.9087,2.9086,2.9086,2.9086,2.9086,2.9086,2.9085,2.9085,2.9085,2.9087,2.9183,2.9233,2.918,2.9153,2.9225,2.9202,2.9235,2.9233,2.926,2.9114,2.9067,2.9172,2.9251,2.9304,2.981,3.0623,3.1449,3.1289,3.1212,3.1116,3.0929,3.0738,3.0739,3.0696,3.0654,3.0598,3.0897,3.1245,3.1575,3.1903,3.223,3.2557,3.2884,3.3211,3.3538,3.3863,3.419,3.4514,3.4833,3.515,3.548,3.581,3.6143,3.669,3.8325,4.0315,4.2568,4.4911,4.534,4.5735,4.5748,4.5743,4.5745,4.5748,4.5751,4.5749,4.5752,4.5755,4.5757,4.576,4.5762,4.5765,4.5768,4.577,4.5773
0.061571,0.030806,0.0014818,6.9756e-05,3.2837e-06,1.5458e-07,7.2767e-09,3.4254e-10,1.6125e-11,1.0923,1.154,1.3771,-2.1347,-2.1123,0.72442,-1.8991,0.4417,-2.7852,-0.3487,-0.12154,0.090677,0.066815,-0.0055961,0.27465,0.46301,0.47455,0.026292,0.010279,0.02319,-0.036042,-0.058559,-0.070394,0.01404,-0.034287,-0.0099138,-0.034193,0.53151,0.5568,0.55777,0.55779,0.55778,0.55778,0.55778,0.55778,0.55778,0.55778,0.55,0.54124,0.53411,0.55667,0.55895,0.56715,0.55822,0.84065,0.98506,1.0086,1.0065,0.97423,0.97163,0.97158,1.4103,1.4315,1.4326,1.4327,1.4327,1.4327,1.4284,1.4325,1.4327,1.4327,1.4327,1.4327,1.4327,1.4327,1.4327
12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984,12.984
5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781,5.7781
