0.2093,0.1791,0.192,0.2375,0,5,7,3,4,3
0.27845,0.33636,0.19018,0.25758,0,7,7,4,6,4
0.26415,0.18235,0.24599,0.27778,0,7,7,4,7,5
0.18398,0.23,0.22727,0.16418,0,7,7,1,7,7
0.26419,0.25547,0.15646,0.10204,0.17685,7,7,6,7,2
0.22052,0.13402,0.22917,0.16981,0,7,7,7,4,6
0.22992,0.18391,0.29605,0.2449,0.18214,7,7,1,2,6
0.20988,0.17391,0.20126,0.20833,0.22785,7,7,1,6,3
0.20161,0.15,0.1619,0.17241,0.22727,6,7,1,7,3
0.22074,0.29268,0.2767,0.32773,0,7,7,1,4,4
0.20775,0.19767,0.26852,0.21622,0.21078,4,7,1,7,3
0.1726,0.26891,0.125,0.25,0.17687,7,7,4,7,2
0.28702,0.20388,0.21818,0.26471,0.26623,7,5,7,7,6
0.23938,0.17045,0.2963,0.28571,0,7,7,5,7,5
0.22807,0.125,0.26277,0.29545,0,7,7,1,4,4
0.27157,0.33333,0.31073,0.35043,0.21717,3,3,4,6,3
0.17647,0.38596,0.18927,0.31897,0,2,3,1,1,4
0.23148,0.19388,0.27835,0.18328,0.2963,7,7,4,5,3
0.28615,0.28889,0.20769,0.24561,0,7,7,2,2,4
0.27596,0.30211,0.29825,0.36567,0,7,7,3,5,5
0.16017,0.25217,0.27632,0.17582,0,7,4,1,7,4
0.27656,0.22302,0.27731,0.20588,0.27597,7,2,3,4,4
0.19952,0.21642,0.28041,0.19802,0,7,7,2,2,6
0.26606,0.23636,0.31618,0.24561,0.27692,7,7,5,7,5
0.23833,0.13333,0.22535,0.175,0.20362,7,7,1,7,3
0.2,0.24719,0.26336,0.30303,0,6,6,2,7,4
0.22363,0.18868,0.28205,0.33333,0,6,6,2,7,6
0.24662,0.20354,0.19767,0.1831,0.22564,7,7,3,6,3
0.18884,0.29073,0.25225,0.21053,0.31707,4,6,1,2,6
