0.084973,0.093861,0.090457,0.070536,0,5,7,3,4,3
0.08455,0.073757,0.06891,0.02905,0,7,7,4,6,4
0.10919,0.03041,0.10474,0.034751,0,7,7,4,7,5
0.12474,0.076879,0.06041,0.058258,0,7,7,1,7,7
0.11587,0.063645,0.10548,0.044436,0.15982,7,7,6,7,2
0.067484,0.039892,0.06259,0.057178,0,7,7,7,4,6
0.13975,0.12543,0.11624,0.072815,0.097154,7,7,1,2,6
0.10995,0.063211,0.165,0.087004,0.20506,7,7,1,6,3
0.1337,0.081374,0.17459,0.075465,0.22719,6,7,1,7,3
0.11678,0.10181,0.19693,0.060979,0,7,7,1,4,4
0.10438,0.040539,0.18614,0.070756,0.17509,4,7,1,7,3
0.1089,0.068942,0.11042,0.0571,0.13173,7,7,4,7,2
0.12632,0.047792,0.037553,0.11771,0.12506,7,5,7,7,6
0.098783,0.11079,0.11306,0.058561,0,7,7,5,7,5
0.13439,0.060159,0.15786,0.051515,0,7,7,1,4,4
0.1547,0.10764,0.13791,0.14043,0.12917,3,3,4,6,3
0.046632,0.047882,0.069258,0.078869,0,2,3,1,1,4
0.14684,0.048895,0.136,0.17597,0.038623,7,7,4,5,3
0.145,0.065554,0.17729,0.12599,0,7,7,2,2,4
0.088198,0.11195,0.066478,0.044537,0,7,7,3,5,5
0.12733,0.12446,0.22381,0.16876,0,7,4,1,7,4
0.10886,0.065998,0.069544,0.095275,0.13275,7,2,3,4,4
0.08273,0.041729,0.095599,0.03857,0,7,7,2,2,6
0.13289,0.05844,0.090995,0.068317,0.11962,7,7,5,7,5
0.11576,0.06219,0.10105,0.05457,0.11885,7,7,1,7,3
0.079799,0.059795,0.10683,0.046564,0,6,6,2,7,4
0.12789,0.12481,0.16714,0.1168,0,6,6,2,7,6
0.097668,0.095261,0.087395,0.09243,0.24663,7,7,3,6,3
0.099063,0.1145,0.1084,0.062523,0.13127,4,6,1,2,6
