50,80,50,70
10,10,10,10
0,0,0,0
0,0,0,0
5,0,0,0
15,55,0,30
0,0,0,0
0,0,0,20
0,5,0,5
55,55,5,60
30,0,0,0
35,20,0,0
5,5,0,0
50,0,0,0
20,5,0,5
15,40,15,50
50,50,45,40
10,70,50,55
0,5,10,0
10,35,10,50
0,10,0,0
35,60,5,5
0,5,0,0
0,5,35,20
0,5,0,0
0,0,0,0
15,20,45,10
5,45,5,0
5,15,5,5
