0,0,5,0
10,5,5,10
0,0,5,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,40
20,5,30,40
20,0,20,10
0,0,5,0
0,0,0,60
0,0,0,0
0,0,0,0
0,0,0,0
15,0,15,10
45,40,55,45
35,20,30,5
25,5,20,20
0,0,0,0
15,15,10,5
0,0,0,0
0,0,0,0
0,0,0,0
10,30,0,40
0,0,0,0
10,0,10,0
45,60,20,15
0,0,0,0
0,0,0,0
