0.55305,0.51199,0.65229,0.60824,0,5,7,3,4,3
0.63741,0.90452,0.43098,0.70457,0,7,7,4,6,4
0.65809,0.47917,0.66158,0.72099,0,7,7,4,7,5
0.59039,0.44351,0.74123,0.54412,0,7,7,1,7,7
0.69533,0.56564,0.50917,0.71724,0.47015,7,7,6,7,2
0.60579,0.24906,0.60226,0.73325,0,7,7,7,4,6
0.75454,0.48432,0.80346,0.78036,0.52182,7,7,1,2,6
0.52355,0.71698,0.8059,0.4806,0.74103,7,7,1,6,3
0.52975,0.55316,0.55763,0.4191,0.79735,6,7,1,7,3
0.65992,0.81485,0.91902,0.56869,0,7,7,1,4,4
0.45173,0.53546,0.53982,0.77762,0.68624,4,7,1,7,3
0.51081,0.53007,0.50796,0.76848,0.48216,7,7,4,7,2
0.78972,0.41662,0.65179,0.63823,0.89313,7,5,7,7,6
0.52649,0.62099,0.97065,0.71954,0,7,7,5,7,5
0.58778,0.61303,0.58616,0.93814,0,7,7,1,4,4
0.67629,0.81122,0.61929,0.9612,0.7906,3,3,4,6,3
0.45915,0.79582,0.58863,0.81767,0,2,3,1,1,4
0.73235,0.47729,0.87745,0.55105,0.82087,7,7,4,5,3
0.70717,0.45786,0.61897,0.80412,0,7,7,2,2,4
0.65375,0.65032,0.64038,0.64227,0,7,7,3,5,5
0.43441,0.8562,0.70567,0.7567,0,7,4,1,7,4
0.71979,0.54054,0.74383,0.54851,0.70231,7,2,3,4,4
0.46863,0.40311,0.71123,0.84205,0,7,7,2,2,6
0.78819,0.70905,0.78067,0.92542,0.79642,7,7,5,7,5
0.62131,0.20341,0.79897,0.68599,0.65982,7,7,1,7,3
0.54813,0.60579,0.71417,0.79386,0,6,6,2,7,4
0.42902,0.57162,0.56329,0.74543,0,6,6,2,7,6
0.65482,0.42178,0.72426,0.50194,0.66844,7,7,3,6,3
0.51413,0.64105,0.56734,0.54238,0.73034,4,6,1,2,6
