60,60,100,100
10,30,55,55
0,5,0,0
0,0,0,0
5,0,0,0
20,55,30,80
30,55,55,60
0,50,35,30
10,15,5,15
40,55,75,35
30,40,100,60
50,50,35,35
0,25,10,10
55,50,0,0
0,35,0,10
20,25,30,30
50,50,55,50
15,90,55,65
0,20,20,0
20,45,40,20
0,60,10,10
0,65,25,20
20,25,20,10
5,35,65,75
0,0,0,0
10,5,0,0
25,35,50,25
0,65,55,55
40,60,25,55
