70,30,60,50
20,10,15,15
5,5,10,0
5,0,0,0
0,0,0,0
65,0,40,5
0,0,0,40
30,10,30,20
20,15,20,15
30,0,25,0
20,60,60,40
0,0,0,0
35,0,0,25
50,0,5,0
20,0,5,0
40,35,35,40
45,50,50,30
85,60,55,65
0,25,0,0
40,45,10,40
15,0,0,0
60,20,15,45
25,35,5,0
55,60,65,70
40,25,20,45
35,5,20,5
25,45,15,5
10,5,0,0
30,5,40,45
