8.2509,8.2508,8.2772,8.2577,8.2529,8.2516,8.2512,8.251,8.2509,8.2509,8.2509,8.2509,8.2463,8.2442,8.2464,8.2496,8.2469,8.2452,8.2429,8.234,8.2391,8.2382,8.2372,8.2348,8.2304,8.217,8.162,8.1245,8.0492,7.9172,7.7681,7.592,7.4137,7.2446,6.9634,6.9855,6.562,6.2921,5.9541,5.8377,5.6844,5.4803,5.2198,4.9798,4.8119,4.8337,4.8735,5.1137,4.8475,4.8155,4.8177,4.8042,4.8056,4.8025,4.8035,4.8028,4.8033,4.8,4.797,4.7732,4.7407,4.6769,4.6106,4.4816,4.3142,4.1434,3.9335,3.7227,3.4642,3.3816,3.3311,3.2709,3.176,3.3015,3.2893,3.2842,3.2829,3.2848,3.2787,3.2774,3.2745,3.2695,3.2745,3.2727,3.2718,3.2727,3.2724,3.2711,3.2714,3.2711,3.2766,3.2776,3.2755,3.2895,3.3197,3.3479,3.3752,3.3826,3.4375,3.3665,3.3493,3.3564,3.3639,3.3597,3.3766,3.3991,3.4317,3.4531,3.4797,3.4721,3.4162,3.3945,3.3974,3.4814,3.2943,3.307,3.3055,3.3042,3.3044,3.3063,3.303,3.2859,3.2738,3.2729,3.3045,3.2986,3.2983,3.2982,3.29,3.2931,3.29,3.2932,3.2974,3.2947,3.2968,3.2994
3.0254,2.9183,2.8376,2.8276,2.822,2.8188,2.8166,2.8152,2.8141,2.8132,2.8126,2.812,2.8111,2.7939,2.7985,2.7981,2.7972,2.7926,2.7898,2.7828,2.7877,2.7878,2.7866,2.7844,2.7809,2.7757,2.769,2.775,2.7335,2.6914,2.6683,2.6531,2.646,2.6188,2.5,2.7427,2.7279,2.8157,2.9664,3.0879,3.2259,3.3108,3.3766,3.4105,3.4162,3.4397,3.3636,3.2632,3.3203,3.3112,3.3167,3.2976,3.3048,3.3007,3.306,3.3019,3.3004,3.2993,3.299,3.3091,3.2873,3.297,3.261,3.2064,3.169,3.1463,3.1229,3.1139,3.1022,3.0618,3.3223,3.2429,3.2313,3.1863,3.1702,3.1698,3.1674,3.1659,3.1733,3.1749,3.1786,3.1816,3.1753,3.177,3.1784,3.1753,3.1712,3.1747,3.1786,3.1767,3.1701,3.1673,3.1715,3.1926,3.2518,3.3337,3.4246,3.4749,3.4607,3.5198,3.5166,3.4938,3.4827,3.4906,3.5149,3.5624,3.667,3.7836,3.9359,4.0955,4.2798,4.3691,4.3741,4.3542,4.4219,4.3693,4.4082,4.4599,4.5331,4.6255,4.666,4.675,4.671,4.6686,4.6749,4.6691,4.6707,4.6701,4.6729,4.6711,4.6711,4.6704,4.6725,4.6712,4.6699,4.6714
0.26924,-1.0318,-0.15526,-0.080157,-0.041425,-0.021414,-0.011071,-0.0057234,-0.0029589,-0.0015297,-0.00079086,-0.00040886,-1.1078,-1.6569,-0.52076,-0.11832,-1.2036,-1.8483,-2.4831,-2.4361,-0.88522,-1.6584,-2.2912,-2.3162,-2.5228,0.1434,-1.3764,-2.1723,-2.5796,-2.8072,-2.9361,-3.0109,-3.0473,-0.086112,-1.4993,0.68152,1.8634,2.4627,2.591,2.1586,2.3772,2.6772,2.8362,2.9208,3.0023,1.8081,1.4131,-0.29467,0.36878,0.70813,0.94185,-0.46517,0.26388,-0.78455,0.21583,-0.74019,0.54902,1.7944,-0.47446,1.1043,-0.73307,-1.7642,-2.4155,-2.707,-2.8802,-2.9231,-3.0147,-3.0592,-3.0318,-0.062749,1.3351,1.6094,2.2414,0.66764,-0.1237,0.98785,-0.61496,-0.80014,0.59581,1.6564,2.1833,2.6282,1.0082,1.5824,2.0081,0.84412,0.32281,1.1337,0.091342,-0.56058,-0.84753,-0.56661,0.34759,0.81279,1.0979,1.1769,1.2207,1.3112,0.26158,1.1647,1.3259,0.98221,-0.13501,0.57533,0.90208,1.1295,1.2954,1.3296,1.3637,1.6518,1.8347,1.6456,1.5137,0.83577,1.7785,1.6962,1.6326,1.5845,1.559,1.5455,1.7618,2.1883,2.4633,2.5598,1.1795,2.0682,1.4768,-0.34634,1.1917,0.43131,1.5556,0.65829,0.74789,1.8366,0.77114,0.64345
3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579,3.2579
5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153,5.9153
