2.4858,-0.016932,-0.21164,0.018382,0.023407
2.4797,0.03061,0.15501,0.11492,0.017281
2.4792,0.024463,0.1881,0.15746,-0.0030777
2.4805,0.030188,0.15475,0.1151,0.017295
2.4792,0.024463,0.1881,0.15746,-0.0030777
2.474,0.05558,-0.14371,0.056588,0.0035252
2.4792,0.024463,0.1881,0.15746,-0.0030777
2.4753,0.061305,-0.17706,0.014227,0.023898
2.4792,0.024463,0.1881,0.15746,-0.0030777
2.474,0.05558,-0.14371,0.056588,0.0035252
2.4727,0.06202,-0.17828,0.02163,-0.00035931
2.474,0.05558,-0.14371,0.056588,0.0035252
2.474,0.05558,-0.14371,0.056588,0.0035252
2.474,0.05558,-0.14371,0.056588,0.0035252
2.4792,0.024463,0.1881,0.15746,-0.0030777
2.4727,0.06202,-0.17828,0.02163,-0.00035931
2.4792,0.024463,0.1881,0.15746,-0.0030777
2.4792,0.024463,0.1881,0.15746,-0.0030777
2.4792,0.024463,0.1881,0.15746,-0.0030777
4.2151,0.47239,0.65435,0.8841,-0.12419
2.474,0.05558,-0.14371,0.056588,0.0035252
2.474,0.05558,-0.14371,0.056588,0.0035252
2.4792,0.024463,0.1881,0.15746,-0.0030777
2.4792,0.024463,0.1881,0.15746,-0.0030777
2.4778,0.030903,0.15353,0.1225,-0.0069623
2.4792,0.024463,0.1881,0.15746,-0.0030777
2.4755,0.046548,-0.14773,0.060866,0.0040138
2.4725,0.051079,-0.14794,0.056539,0.0043127
2.4755,0.046548,-0.14773,0.060866,0.0040138
2.4792,0.024463,0.1881,0.15746,-0.0030777
2.474,0.05558,-0.14371,0.056588,0.0035252
2.4792,0.024463,0.1881,0.15746,-0.0030777
2.4792,0.024463,0.1881,0.15746,-0.0030777
2.4918,-0.043023,0.1522,0.15415,-0.0022902
2.4778,0.030903,0.15353,0.1225,-0.0069623
2.4698,0.060499,0.10044,0.2262,0.017011
2.4947,-0.04537,0.11896,0.11592,0.017027
2.4778,0.030903,0.15353,0.1225,-0.0069623
2.4792,0.024463,0.1881,0.15746,-0.0030777
2.4817,0.020885,0.18399,0.15725,-0.0022956
2.474,0.05558,-0.14371,0.056588,0.0035252
2.4778,0.030903,0.15353,0.1225,-0.0069623
2.4902,-0.022657,-0.24385,0.017044,0.035023
2.4792,0.024463,0.1881,0.15746,-0.0030777
2.4778,0.030903,0.15353,0.1225,-0.0069623
2.4918,-0.043023,0.1522,0.15415,-0.0022902
2.4727,0.06202,-0.17828,0.02163,-0.00035931
2.4792,0.024463,0.1881,0.15746,-0.0030777
2.4778,0.030903,0.15353,0.1225,-0.0069623
2.4792,0.024463,0.1881,0.15746,-0.0030777
2.4792,0.024463,0.1881,0.15746,-0.0030777
2.474,0.05558,-0.14371,0.056588,0.0035252
2.4792,0.024463,0.1881,0.15746,-0.0030777
2.4792,0.024463,0.1881,0.15746,-0.0030777
2.4801,0.023682,0.15124,0.1545,0.010197
2.4792,0.024463,0.1881,0.15746,-0.0030777
2.474,0.05558,-0.14371,0.056588,0.0035252
2.4778,0.030903,0.15353,0.1225,-0.0069623
2.4792,0.024463,0.1881,0.15746,-0.0030777
2.4696,0.049558,0.13078,0.26111,0.021683
2.4801,0.023682,0.15124,0.1545,0.010197
2.4792,0.024463,0.1881,0.15746,-0.0030777
2.4698,0.060499,0.10044,0.2262,0.017011
2.4755,0.046548,-0.14773,0.060866,0.0040138
2.474,0.05558,-0.14371,0.056588,0.0035252
2.4792,0.024463,0.1881,0.15746,-0.0030777
2.4725,0.051079,-0.14794,0.056539,0.0043127
2.4792,0.024463,0.1881,0.15746,-0.0030777
2.4776,0.019962,0.18387,0.15741,-0.0022903
2.4806,0.015432,0.18408,0.16174,-0.0025892
2.4805,0.030188,0.15475,0.1151,0.017295
