8.2358,8.2404,8.2463,8.2565,8.2576,8.2505,8.2482,8.2367,8.191,8.1284,8.0247,7.9298,7.8078,7.6746,7.6348,7.6356,7.6335,7.6354,7.627,7.6385,7.6344,7.6339,7.6347,7.6343,7.6319,7.6363,7.6354,7.6359,7.632,7.6155,7.577,7.5456,7.5401,7.5429,7.5321,7.5064,7.4306,7.3443,7.2483,7.1198,6.9776,6.7798,6.5965,6.3593,6.1679,5.986,5.8186,5.6089,5.3147,5.0875,4.8235,4.6065,4.3311,4.0963,3.8766,3.8199,3.8192,3.8167,3.8237,3.8188,3.6125,3.8111,3.5708,3.7906,3.7977,3.8069,3.8062,3.7387,3.7322,3.7939,3.7991,3.7752,3.7632,3.7376,3.7111,3.6835,3.6547,3.6265,3.5979,3.4364,3.3207,3.3005,3.2932,3.3014,3.2914,3.292,3.2912,3.2913,3.2972,3.296,3.2918
2.7776,2.7828,2.7868,2.7902,2.7915,2.7915,2.7871,2.784,2.8061,2.8097,2.8192,2.8246,2.8535,2.8792,2.8896,2.8898,2.8935,2.8947,2.8812,2.8851,2.8853,2.8859,2.9017,2.8987,2.8938,2.8991,2.8965,2.8782,2.874,2.8739,2.8898,2.8965,2.8919,2.8924,2.8798,2.8537,2.8456,2.821,2.8018,2.7727,2.7345,2.6927,2.6611,2.6175,2.5584,2.6432,2.8196,2.9412,2.9413,2.8504,2.8261,2.8064,2.7988,2.7916,2.77,2.7705,2.779,2.7987,2.7929,2.7828,2.6958,2.7805,2.6988,2.8334,2.8247,2.7977,2.7862,2.7791,2.7671,2.8374,2.9565,3.0119,3.0453,3.1613,3.3061,3.4752,3.662,3.8629,4.0935,4.3935,4.481,4.5068,4.5425,4.5427,4.5505,4.5505,4.543,4.5424,4.5421,4.542,4.5411
0.096848,0.4823,0.19277,0.49777,-0.44849,-2.2781,-2.5792,2.5319,3.028,3.0061,3.089,2.8996,2.9596,2.8711,3.1132,1.3777,2.1518,-1.9901,-2.0947,0.77484,-1.8676,-1.4532,1.0781,-2.0454,-2.2585,0.74934,-1.3269,-1.887,-2.9684,2.7215,2.8208,-2.838,-2.5834,0.84509,-2.2017,-2.9912,-2.8166,-2.9181,-2.9168,-2.8695,-2.923,-2.9615,-2.9676,-2.8481,2.85,2.4632,2.4412,3.0204,-2.7521,-3.054,-3.0363,-3.1041,-3.118,-3.0328,-3.1318,2.8286,1.4357,1.8231,-1.3672,-1.4295,-2.7148,0.22202,-2.506,0.36855,1.9911,1.4501,-1.2111,-2.6311,0.37609,1.2916,1.7937,1.7828,1.773,1.7445,1.7289,1.723,1.7133,1.6988,1.6947,2.2776,2.1563,1.7751,1.7114,-0.018816,2.8863,0.13635,0.006015,0.00024582,-0.10146,-2.8707,2.7295
3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768,3.0768
5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913,5.913
