8.2306,8.2306,8.2315,8.2339,8.2447,8.2383,8.2327,8.2353,8.2259,8.2164,8.2029,8.1704,8.1375,8.1428,8.1259,8.0294,7.9379,7.8143,7.6643,7.621,7.6159,7.6176,7.6238,7.6264,7.6318,7.6313,7.6336,7.6261,7.6254,7.6157,7.6193,7.6161,7.6168,7.6122,7.6105,7.6117,7.6128,7.6119,7.61,7.5667,7.5178,7.4411,7.3417,7.2347,7.1001,6.9184,6.7312,6.5663,6.5329,6.5326,6.5261,6.513,6.4467,6.3629,6.2524,6.0873,5.8821,5.8177,5.7574,5.6748,5.4333,5.2309,5.1646,5.1693,5.1725,5.155,5.1085,5.0566,4.9899,4.8891,4.7568,4.6056,4.4649,4.2832,4.091,3.8824,3.6942,3.4837,3.3444,3.2776,3.2735,3.2712,3.2711,3.284,3.2801,3.2706,3.2777,3.277,3.2803,3.2782,3.2744,3.2316,3.0684,3.064,3.0762,3.0811,3.0967,3.1007,3.13,3.1347,3.1318,3.1324,3.1314,3.1328,3.1326,3.1317,3.1315,3.1314,3.1338,3.1314,3.1314,3.1313,3.1313,3.1313,3.1313
2.8238,2.8235,2.8218,2.8198,2.8233,2.8191,2.8104,2.8185,2.8303,2.8366,2.8281,2.8206,2.8448,2.8386,2.8393,2.8347,2.853,2.8084,2.8524,2.8482,2.8395,2.8294,2.8361,2.8316,2.8351,2.8282,2.8432,2.8274,2.84,2.8238,2.8405,2.8367,2.8403,2.8348,2.8298,2.8324,2.8386,2.8333,2.832,2.8267,2.8235,2.8189,2.8499,2.8663,2.8659,2.8809,2.9043,2.9108,2.9113,2.9071,2.9159,2.9146,2.8719,2.8409,2.8096,2.7474,2.7024,2.7388,2.9346,3.0188,3.033,2.892,2.8564,2.8461,2.8489,2.8605,2.8861,2.9196,2.99,3.0506,3.1041,3.1859,3.2828,3.4059,3.5241,3.6979,3.815,3.9788,4.0941,4.1447,4.1559,4.1657,4.1698,4.1555,4.1605,4.1732,4.1713,4.1546,4.1437,4.1501,4.1765,4.1871,4.146,4.2181,4.24,4.2689,4.3248,4.4055,4.4966,4.5131,4.5161,4.5187,4.5165,4.5161,4.5186,4.5181,4.5183,4.5159,4.5155,4.5158,4.5158,4.5158,4.5157,4.5157,4.5157
0.096408,-0.85547,-1.2727,0.039964,0.54614,-2.112,-2.2219,1.5116,2.7939,0.81485,-2.5951,2.6213,2.7578,-1.324,-3.0805,2.767,-2.7148,2.8129,3.0438,-2.5408,1.5158,-0.6872,1.0475,-1.983,1.0238,-1.4844,1.1529,-2.251,1.2454,-1.8958,1.0839,-1.6824,0.082365,-1.9107,2.7633,1.3517,1.4696,-1.6716,-2.9512,-3.0585,-3.0508,2.8186,2.9388,3.128,3.057,3.0034,3.0904,3.0871,-2.8468,0.38755,1.902,-2.4746,-2.6784,-2.8643,-2.7649,-2.805,-3.1176,1.8759,2.1021,2.8089,-2.6168,-2.8086,-2.7393,1.1346,1.3926,2.5124,2.7052,2.3964,2.3633,2.74,2.6842,2.5682,2.5431,2.6234,2.44,2.5987,2.5047,2.4474,2.5598,2.4002,2.2108,2.066,1.9175,-1.0788,1.9234,1.8882,-0.97617,-1.2201,-1.2715,1.7024,1.7605,-2.687,1.902,1.2047,1.6601,1.2271,1.5844,1.3259,1.2005,1.9759,2.5085,0.11827,0.0053749,-0.12806,2.8593,3,0.14124,-0.12171,-0.13404,2.8591,0.13459,0.0063357,0.00029825,1.404e-05,6.6091e-07
3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956,3.1956
5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492,5.8492
