8.2622,8.2685,8.2873,8.2753,8.2696,8.2689,8.2687,8.2674,8.2627,8.2647,8.2608,8.2566,8.2105,8.1235,8.0207,7.9081,7.7736,7.6282,7.4428,7.2403,6.9964,6.7743,6.5428,6.2824,6.0627,5.8543,5.6506,5.4282,5.1327,4.9103,4.6498,4.3954,4.1455,3.8967,3.6544,3.4631,3.4094,3.4084,3.4054,3.4142,3.411,3.4132,3.406,3.4004,3.4071,3.4053,3.4062,3.4024,3.3677,3.3302,3.2907,3.1825,3.1027
3.0262,3.0661,3.0952,3.0869,3.0841,3.0871,3.0955,3.0978,3.0979,3.1001,3.0939,3.099,3.1226,3.0927,3.0786,3.0746,3.1319,3.0911,3.0875,3.155,3.0646,3.0372,3.129,3.052,3.1124,3.0489,3.0186,2.9943,2.9923,2.9837,3.0578,3.0545,3.0505,3.0527,3.0555,3.0592,3.031,3.0584,3.0721,3.0556,3.0626,3.0572,3.0651,3.0746,3.0601,3.0609,3.0581,3.0592,3.0397,2.9794,2.889,2.6855,2.5105
0.030826,0.72228,0.99867,-2.1687,-2.1775,1.3381,1.5022,0.060792,-0.013929,1.1451,-1.8947,2.248,-2.8129,-2.997,-3.024,2.6602,-2.857,-3.0769,2.7523,-2.7955,-2.9644,2.7312,-2.8375,2.855,-2.8411,-2.9907,-2.9977,-3.1259,-3.0908,2.7974,3.1095,3.1347,3.1168,3.1194,3.1142,-2.8239,2.4927,-0.48425,1.8395,-1.1537,1.7079,-1.2045,1.919,2.0945,-0.99556,2.2163,-1.2646,-2.9905,-2.297,-2.0134,-2.0841,-2.0097,-2.0433
2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192,2.192
0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755
