8.3128,8.3075,8.3077,8.3227,8.3162,8.3243,8.323,8.3206,8.3212,8.3247,8.3195,8.32,8.3217,8.3241,8.3193,8.3179,8.3178,8.3252,8.3264,8.3252,8.3233,8.3246,8.3246,8.3229,8.3156,8.3128,8.3117,8.2923,8.2476,8.1757,8.0843,7.9701,7.8244,7.6776,7.4708,7.2787,7.043,6.8509,6.7778,6.7805,6.7846,6.787,6.7836,6.7827,6.7745,6.7363,6.6745,6.5892,6.4696,6.3367,6.1742,6.1189,6.0762,6.0327,5.9893,5.9459,5.9024,5.8589,5.8156,5.7209,5.6151,5.5036,5.3497,5.1795,4.9857,4.7761,4.5133,4.2809,4.0109,3.8812,3.8692,3.87,3.8767,3.8741,3.8686,3.8417,3.7737,3.7075,3.6147,3.5116,3.3757,3.3049,3.2785,3.2803,3.3054,3.3047,3.3083,3.3035,3.3058,3.3033,3.2988,3.2852,3.2917,3.295,3.2982,3.3065,3.3038,3.3,3.297,3.2971,3.2971,3.2962,3.2919,3.2913,3.2904,3.2911,3.2982,3.3147,3.3207,3.3204,3.3282,3.344,3.3653,3.3925,3.4248,3.4569,3.5052,3.5608,3.5958,3.6132,3.6199,3.6205,3.623,3.627,3.6341,3.6346,3.6386,3.6439,3.6463,3.6463,3.6461,3.6452,3.6452,3.6452,3.6452,3.6452,3.6452,3.6452,3.6452,3.6452,3.6452,3.6452,3.6452,3.6452
3.1854,3.1771,3.1806,3.2026,3.1773,3.1287,3.1722,3.189,3.1928,3.2015,3.19,3.1931,3.1976,3.2058,3.1979,3.1952,3.1953,3.2005,3.2056,3.2058,3.2056,3.2062,3.2064,3.2063,3.2052,3.1951,3.1938,3.1916,3.2103,3.2237,3.2309,3.2638,3.2682,3.2918,3.3132,3.3448,3.3773,3.4001,3.4211,3.4366,3.4516,3.4441,3.434,3.4348,3.4336,3.4217,3.4401,3.4424,3.4152,3.4813,3.4922,3.4696,3.4579,3.4455,3.4335,3.4219,3.4104,3.3989,3.3878,3.3651,3.3432,3.3199,3.2848,3.2431,3.209,3.1636,3.1186,3.0589,3.0183,2.9881,2.9852,2.9775,2.972,2.9839,2.9664,2.9378,2.9071,2.8544,2.7765,2.7005,2.5874,2.5333,2.4936,2.4222,2.4524,2.5497,2.5504,2.5522,2.5398,2.4398,2.4373,2.4377,2.4436,2.4539,2.4706,2.5136,2.4637,2.4654,2.4667,2.4695,2.4703,2.4693,2.4586,2.459,2.4693,2.4707,2.4865,2.5686,2.6625,2.7604,2.883,3.0137,3.1754,3.3557,3.5733,3.8059,4.0913,4.3904,4.6249,4.7534,4.761,4.7593,4.7819,4.8256,4.8516,4.8534,4.8786,4.9197,4.9387,4.9489,4.9489,4.9489,4.9489,4.9489,4.9489,4.9489,4.9489,4.9489,4.9489,4.9489,4.9489,4.9489,4.9489,4.9489
0.038295,-1.0498,0.97301,0.98837,-1.3467,-1.7152,1.6204,1.1382,1.1092,1.1749,-1.8256,1.1398,1.2975,1.0285,-2.0487,-2.1871,-0.11013,0.99538,-1.7589,-2.6212,-2.915,0.064822,0.20647,2.809,-1.9496,-2.172,-2.8817,2.7197,2.8948,3.0955,2.8189,3.1131,2.9706,3.0427,2.9782,3.0006,3.0336,2.9167,2.739,-1.0931,1.7429,-1.5519,-1.1617,-0.054691,-2.6809,2.8263,3.0708,-2.7952,2.6531,3.0223,-2.8203,-2.9403,-2.9074,-2.9058,-2.9057,-2.9058,-2.9057,-2.9057,-2.906,-2.9381,-2.9378,-2.9212,-2.897,-2.9688,-2.9232,-2.9789,-2.8826,-2.9986,-2.9154,-2.9753,-2.8613,1.5012,-1.2617,1.7757,-1.8555,-2.7143,-2.4875,-2.4294,-2.5125,-2.4428,-2.4841,-2.472,-1.6784,-1.9695,1.0294,1.5984,-0.90446,2.1487,-1.533,-1.6359,-3.0628,2.7053,1.1611,-1.7007,1.0903,1.744,-1.3745,0.80832,1.1656,1.0061,1.0026,-1.9036,-2.0637,1.8853,1.2454,-2.712,1.2653,1.4335,1.5475,1.5048,1.4517,1.4421,1.4314,1.413,1.4447,1.4214,1.4007,1.3896,1.4326,1.4264,0.90481,0.044234,1.331,1.4841,1.2894,1.3911,1.4439,1.4195,1.5237,1.5287,0.07197,0.0033879,0.00016198,1.153e-05,6.3145e-07,3.2183e-08,1.5913e-09,7.7451e-11,3.7353e-12,1.7909e-13,8.5527e-15,4.073e-16,1.9357e-17,9.1852e-19
3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382,3.6382
6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555,6.0555
