8.2077,8.2109,8.1887,8.1875,8.2111,8.2154,8.2155,8.2172,8.2183,8.2171,8.218,8.2223,8.2166,8.2199,8.2153,8.2161,8.2147,8.2146,8.2149,8.2246,8.2314,8.2283,8.2237,8.2254,8.2308,8.2247,8.2204,8.2182,8.2149,8.2173,8.2212,8.2164,8.2156,8.2153,8.2147,8.2119,8.2122,8.2141,8.2149,8.2175,8.2217,8.2214,8.2238,8.2529,8.2958,8.35,8.3695,8.3622,8.3797,8.4023,8.398,8.4043,8.4116,8.4257,8.4318,8.4369,8.4349,8.4635,8.5123,8.5852,8.6646,8.7494,8.8361,8.923,9.1052,9.2609,9.4444,9.5246,9.3859,9.3352,9.3986,9.5223,9.546,9.5092,9.5025,9.5029,9.5067,9.5078,9.5149,9.5505,9.5974,9.6636,9.7483,9.8721,10.036,10.232,10.414,10.628,10.872,11.117,11.358,11.6,11.85,12.097,12.32,12.37,12.433,12.287,12.232,12.241,12.302,12.333,12.341,12.354,12.368,12.379,12.387,12.396,12.41,12.426,12.442,12.47,12.494,12.505,12.668,12.556,12.56,12.818,12.592,12.544,12.504,12.51,12.512,12.508,12.511,12.532,12.554,12.583,12.597,12.606,12.579,12.598,12.554,12.572,12.572,12.572,12.572,12.572
3.138,3.0376,2.9895,2.9685,2.951,2.9323,2.9303,2.9317,2.9322,2.9311,2.9299,2.9337,2.9295,2.9256,2.9212,2.9165,2.916,2.915,2.9149,2.9178,2.9237,2.9238,2.9248,2.9352,2.9416,2.9408,2.933,2.9302,2.9327,2.9352,2.9382,2.9355,2.9352,2.9346,2.9335,2.9262,2.9282,2.9301,2.9307,2.9332,2.9321,2.9294,2.928,2.9202,2.9058,2.8774,2.8653,2.8503,2.8469,2.8511,2.847,2.8498,2.8508,2.8459,2.8406,2.8397,2.8368,2.8183,2.7894,2.7458,2.7007,2.6573,2.6154,2.5742,2.4666,2.3524,2.2037,2.1258,1.9192,2.0427,2.1168,2.0718,2.1031,2.1031,2.1083,2.1115,2.1143,2.1146,2.1182,2.1418,2.1734,2.2252,2.2883,2.3517,2.3969,2.4433,2.4863,2.54,2.5948,2.643,2.6875,2.7408,2.8027,2.8671,2.9267,2.9226,2.6357,2.7318,2.7923,2.8752,2.9096,2.9072,2.9137,2.9343,2.9812,3.0522,3.152,3.2733,3.4308,3.5945,3.7538,3.984,4.1706,4.2471,4.2232,4.2331,4.2245,3.891,4.2023,4.2222,4.2477,4.2641,4.2743,4.2758,4.2809,4.3159,4.3653,4.4489,4.5037,4.508,4.5163,4.4593,4.4768,4.5161,4.5192,4.5196,4.5197,4.5198
0.24049,0.53266,0.69913,-0.20432,-1.1906,-1.1592,-0.2512,0.29189,-0.56901,-1.35,-0.55791,0.087947,-1.1257,-0.33871,-1.2546,-0.40352,-1.439,-0.55516,-0.33071,0.17193,0.69711,-0.69277,-1.4885,-0.31593,0.2777,-1.0387,-1.6357,-0.49267,0.29183,0.40491,0.55217,-0.81562,-1.5377,-0.86036,-1.6566,-1.9412,-0.62453,-0.0035868,-1.1716,-0.36023,-0.70916,-1.2757,-0.47521,-0.23241,-0.41615,-0.3866,-0.47835,-1.5225,-0.6468,-0.33043,-0.49203,-0.00017067,-0.042067,-0.2444,-0.57731,-0.0030457,-0.84655,-0.53587,-0.59331,-0.55798,-0.50955,-0.48443,-0.47127,-0.4643,-0.56006,-0.62493,-0.66751,-0.69666,-1.6849,-2.3594,-2.6426,-1.4776,0.21506,-0.46776,0.2885,0.71635,0.19087,0.21886,0.61228,0.65775,0.69928,0.68551,0.59393,0.3556,0.29326,0.2757,0.28331,0.28233,0.25183,0.23063,0.21922,0.23631,0.25409,0.26408,0.2697,0.22101,-0.76762,-1.181,-1.507,-1.7612,-0.42883,0.22601,0.5562,1.0202,1.2685,1.4077,1.4443,1.4553,1.457,1.4474,1.4514,1.4398,1.4321,1.4262,0.57306,0.81387,0.69761,-1.0259,-1.9674,-0.41063,0.42977,0.90218,0.46644,0.24115,0.75075,0.98964,1.1572,1.2258,1.2538,-0.048273,0.30748,-1.0246,-1.7129,-0.88592,-0.45807,-0.23683,-0.12244,-0.063299
13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01
5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103,5.8103
