8.2482,8.2482,8.2482,8.2495,8.2592,8.2538,8.2537,8.2529,8.2492,8.2455,8.2468,8.2499,8.2506,8.2468,8.2465,8.2445,8.2483,8.2505,8.2607,8.2911,8.3531,8.4334,8.542,8.6844,8.8459,9.0072,9.1719,9.2326,9.2399,9.2442,9.246,9.2435,9.2509,9.2374,9.2341,9.2363,9.2359,9.237,9.2406,9.2437,9.2573,9.2811,9.3344,9.3647,9.3767,9.3819,9.3947,9.4337,9.498,9.5871,9.7,9.8557,10.005,10.218,10.429,10.618,10.832,11.045,11.282,11.506,11.725,11.944,12.162,12.38,12.557,12.7,12.918,13.13,13.342,13.535,13.601,13.609,13.608,13.615,13.614,13.614,13.613,13.613,13.613,13.612,13.612,13.611,13.611,13.619,13.635,13.66,13.692,13.728,13.773,13.822,13.828,13.832,13.83,13.83,13.83,13.83,13.83,13.83,13.83,13.83,13.83,13.83,13.83,13.83,13.83,13.83,13.83,13.829
3.2272,3.2271,3.2271,3.2278,3.2492,3.2392,3.241,3.2448,3.2363,3.2289,3.2324,3.2378,3.2408,3.2378,3.236,3.2314,3.2404,3.245,3.2596,3.2615,3.2135,3.1736,3.147,3.1063,3.054,3.0009,2.9465,2.9265,2.9163,2.9136,2.9223,2.9193,2.9134,2.9332,2.933,2.9097,2.9126,2.9115,2.9064,2.9038,2.8968,2.8912,2.8994,2.8959,2.8945,2.8877,2.8766,2.8741,2.8795,2.874,2.8753,2.8543,2.8379,2.8167,2.8049,2.7992,2.7739,2.753,2.7323,2.6931,2.645,2.5975,2.5509,2.5044,2.4784,2.5448,2.5365,2.5029,2.4812,2.4562,2.4196,2.4193,2.4101,2.4159,2.4147,2.4242,2.4237,2.4202,2.416,2.4116,2.4074,2.4035,2.4007,2.3799,2.3346,2.2592,2.1561,2.031,1.8665,1.7076,1.694,1.6964,1.6959,1.6956,1.6954,1.6954,1.6954,1.6954,1.6954,1.6977,1.6954,1.6954,1.6954,1.6954,1.6954,1.6955,1.6954,1.695
-0.072076,-0.036061,-0.0017346,1.0978,1.1635,-1.9942,1.6307,1.262,-1.9506,-2.045,0.93281,1.2495,0.42527,-1.9269,-2.033,-1.9897,1.117,1.0491,0.47863,-0.56878,-0.49848,-0.25165,-0.27713,-0.31143,-0.31588,-0.31613,-0.31715,-0.31303,-0.92316,-0.62553,1.4388,1.6923,-1.2883,2.0954,-1.5783,-1.0684,2.0822,-1.0256,-0.83522,-0.5217,-0.35019,0.16477,-0.1334,0.026532,-0.70808,-0.79706,-0.24542,0.12663,-0.10615,0.036615,-0.12824,-0.10501,-0.10194,-0.081754,-0.030801,-0.062892,-0.14046,-0.063549,-0.10267,-0.17835,-0.20849,-0.20924,-0.20917,-0.21065,-0.14126,0.45441,-0.10951,-0.11424,-0.095012,-0.13249,-0.51132,0.09652,-1.8046,0.79742,-0.49149,1.1692,1.6437,-1.5081,-1.647,-1.6434,-1.6328,-1.6731,-1.2398,-1.2322,-1.246,-1.2676,-1.2885,-1.3033,-1.2796,-1.2656,-1.3351,-0.063654,-0.0031511,-0.00020628,-2.5585e-05,-4.7027e-06,-2.3825e-07,-1.1517e-08,1.2755,1.3356,-1.6553,-0.077923,-0.0036682,-0.00017268,0.459,0.48062,-2.5121,2.5499
13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876,13.876
0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258,0.68258
