8.2016,8.2016,8.1938,8.1972,8.1996,8.2007,8.2012,8.2014,8.2015,8.2027,8.2046,8.2036,8.2026,8.2031,8.2043,8.2033,8.2025,8.202,8.2018,8.1882,8.1831,8.194,8.2119,8.2127,8.2113,8.2032,8.203,8.2027,8.2025,8.2024,8.2006,8.2084,8.2182,8.2149,8.2302,8.4412,8.2442,8.1701,8.151,8.3407,8.1865,8.1283,8.2789,8.3695,8.4057,8.4849,8.5924,8.7167,8.8448,8.977,9.1652,9.412,9.6534,9.8759,10.128,10.386,10.597,10.846,11.073,11.352,11.608,11.859,12.113,12.349,12.608,12.725,12.749,12.752,12.734,12.839,12.763,12.694,12.894,12.85,12.756,12.76,12.784,12.839,12.918,13.027,13.142,13.291,13.44,13.638,13.814,13.947,13.98
3.0228,2.9168,2.8794,2.8613,2.8504,2.8431,2.8378,2.8339,2.8308,2.8282,2.8256,2.8239,2.8223,2.8209,2.8194,2.8184,2.8174,2.8166,2.8159,2.8163,2.8119,2.8068,2.8182,2.8175,2.8172,2.8106,2.8097,2.8095,2.8094,2.8094,2.8148,2.8206,2.8351,2.8513,2.8555,2.7386,2.7432,2.7687,2.7942,2.7594,2.7219,2.7545,2.7772,2.8295,2.8597,2.8655,2.8894,2.9327,2.9726,3.0125,2.9975,3.0011,2.9814,2.981,2.9767,2.966,2.9529,2.9519,2.9737,2.9837,2.9845,2.9825,2.9629,2.9505,2.9492,2.9629,2.9529,3.141,3.0306,2.951,3.0638,3.0815,2.9679,2.8079,2.9636,2.9712,2.9713,2.9659,2.9414,2.895,2.8374,2.7612,2.6817,2.5763,2.4805,2.4069,2.3841
0.26229,0.13293,0.068367,0.035296,0.018241,0.0094293,0.0048747,0.0025202,-0.069104,-0.18827,-0.097336,-0.050322,-0.11822,-0.23378,-0.12086,-0.062485,-0.032304,-0.016701,-0.055572,1.172,1.9025,0.63614,0.31809,-1.4849,0.59519,-0.805,-0.35583,-0.034763,-0.017972,1.0038,1.3877,1.1724,1.1209,1.2364,1.1269,-0.47933,-1.3379,-1.8458,-2.0744,-0.71663,-1.4935,-1.8905,-1.0823,-0.53356,-0.28746,-0.14105,0.014198,0.1619,0.23987,0.28152,0.12915,0.075848,-0.0021833,0.010724,-0.022237,-0.044588,0.022173,0.14865,0.059271,0.028927,0.016429,-0.070492,-0.034961,-0.031926,0.10466,0.10936,-0.025786,1.2269,1.1283,0.14593,0.96583,1.4665,0.2303,-0.76697,0.44751,0.52949,0.17234,-0.13045,-0.29023,-0.38911,-0.42272,-0.4484,-0.45966,-0.47565,-0.47297,-0.4957,-0.5283
14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249,14.249
0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515,0.84515
