0.54153,0.73134,0.576,0.5,0,5,7,3,4,3
0.72155,0.75455,0.60736,0.68939,0,7,7,4,6,4
0.77358,0.84706,0.73084,0.66049,0,7,7,4,7,5
0.5816,0.73,0.63636,0.49254,0,7,7,1,7,7
0.67249,0.56934,0.45918,0.44898,0.71704,7,7,6,7,2
0.70306,0.70103,0.65972,0.45283,0,7,7,7,4,6
0.70637,0.64368,0.66447,0.4898,0.61429,7,7,1,2,6
0.62037,0.3913,0.53145,0.375,0.49367,7,7,1,6,3
0.55914,0.3,0.5873,0.51724,0.57386,6,7,1,7,3
0.66221,0.62195,0.54369,0.67227,0,7,7,1,4,4
0.68838,0.72674,0.65741,0.51351,0.52941,4,7,1,7,3
0.64947,0.68067,0.53846,0.45,0.53741,7,7,4,7,2
0.72665,0.69903,0.41818,0.70588,0.67532,7,5,7,7,6
0.63127,0.40909,0.6963,0.45714,0,7,7,5,7,5
0.65351,0.55556,0.73723,0.57955,0,7,7,1,4,4
0.72335,0.73188,0.76836,0.76068,0.55051,3,3,4,6,3
0.69468,0.7193,0.68362,0.72414,0,2,3,1,1,4
0.64815,0.66327,0.69072,0.63987,0.77778,7,7,4,5,3
0.67077,0.54444,0.74615,0.6,0,7,7,2,2,4
0.73591,0.74622,0.64912,0.71642,0,7,7,3,5,5
0.45887,0.64348,0.65789,0.53846,0,7,4,1,7,4
0.74359,0.7554,0.59664,0.52941,0.61364,7,2,3,4,4
0.73397,0.61194,0.71284,0.61386,0,7,7,2,2,6
0.66361,0.62909,0.69853,0.5614,0.54359,7,7,5,7,5
0.71253,0.48,0.64085,0.5,0.43439,7,7,1,7,3
0.49259,0.5618,0.6145,0.62626,0,6,6,2,7,4
0.8038,0.68553,0.82906,0.7641,0,6,6,2,7,6
0.84291,0.67257,0.39535,0.74648,0.45641,7,7,3,6,3
0.76722,0.86581,0.72372,0.52632,0.66341,4,6,1,2,6
