0.33223,0.55224,0.384,0.2625,0,5,7,3,4,3
0.4431,0.41818,0.41718,0.43182,0,7,7,4,6,4
0.50943,0.66471,0.48485,0.38272,0,7,7,4,7,5
0.39763,0.5,0.40909,0.32836,0,7,7,1,7,7
0.4083,0.31387,0.30272,0.34694,0.54019,7,7,6,7,2
0.48253,0.56701,0.43056,0.28302,0,7,7,7,4,6
0.47645,0.45977,0.36842,0.2449,0.43214,7,7,1,2,6
0.41049,0.21739,0.33019,0.16667,0.26582,7,7,1,6,3
0.35753,0.15,0.4254,0.34483,0.34659,6,7,1,7,3
0.44147,0.32927,0.26699,0.34454,0,7,7,1,4,4
0.48063,0.52907,0.38889,0.2973,0.31863,4,7,1,7,3
0.47687,0.41176,0.41346,0.2,0.36054,7,7,4,7,2
0.43964,0.49515,0.2,0.44118,0.40909,7,5,7,7,6
0.39189,0.23864,0.4,0.17143,0,7,7,5,7,5
0.42544,0.43056,0.47445,0.28409,0,7,7,1,4,4
0.45178,0.39855,0.45763,0.41026,0.33333,3,3,4,6,3
0.51821,0.33333,0.49435,0.40517,0,2,3,1,1,4
0.41667,0.46939,0.41237,0.45659,0.48148,7,7,4,5,3
0.38462,0.25556,0.53846,0.35439,0,7,7,2,2,4
0.45994,0.44411,0.35088,0.35075,0,7,7,3,5,5
0.2987,0.3913,0.38158,0.36264,0,7,4,1,7,4
0.46703,0.53237,0.31933,0.32353,0.33766,7,2,3,4,4
0.53444,0.39552,0.43243,0.41584,0,7,7,2,2,6
0.39755,0.39273,0.38235,0.31579,0.26667,7,7,5,7,5
0.4742,0.34667,0.41549,0.325,0.23077,7,7,1,7,3
0.29259,0.31461,0.35115,0.32323,0,6,6,2,7,4
0.58017,0.49686,0.54701,0.43077,0,6,6,2,7,6
0.59628,0.46903,0.19767,0.56338,0.23077,7,7,3,6,3
0.57838,0.57508,0.47147,0.31579,0.34634,4,6,1,2,6
