8.1568,8.1571,8.1825,8.162,8.1923,8.1765,8.1777,8.175,8.1686,8.1888,8.1939,8.1976,8.2018,8.1998,8.2053,8.2196,8.2182,8.2113,8.2077,8.2117,8.2141,8.2111,8.2086,8.2092,8.2076,8.2046,8.2019,8.2007,8.2005,8.193,8.1796,8.1506,8.0852,7.9918,7.8801,7.7379,7.5806,7.3907,7.1816,6.9625,6.7427,6.4864,6.2157,5.9957,5.8658,5.7262,5.9059,5.451,5.3362,5.5634,5.3805,5.2361,5.2152,5.2133,5.2111,5.2152,5.267,5.1869,5.1311,5.0582,4.9588,4.8582,4.6929,4.4925,4.2751,4.0529,3.7897,3.5673,3.4947,3.5661,3.4513,3.4266,3.4445,3.4555,3.4594,3.4608,3.4681,3.4633,3.4515,3.3308,3.3318,3.2257
3.0025,2.8959,2.845,2.8134,2.8237,2.8126,2.8034,2.7935,2.7865,2.8058,2.8039,2.8042,2.8054,2.8043,2.8076,2.8137,2.817,2.812,2.8072,2.8157,2.8093,2.8015,2.8001,2.8046,2.8044,2.7979,2.7936,2.7927,2.7943,2.7797,2.7782,2.7572,2.7235,2.6902,2.6569,2.6194,2.5845,2.5437,2.4945,2.4473,2.3937,2.3263,2.2581,2.0865,2.3093,2.5835,2.5177,2.469,2.4412,2.3897,2.5415,2.6377,2.5546,2.5501,2.55,2.5529,2.5422,2.5736,2.5415,2.5924,2.5583,2.6309,2.7019,2.7563,2.8019,2.8374,2.876,2.9079,2.9166,2.977,2.9887,2.9243,2.8661,2.8562,2.8641,2.8728,2.859,2.8421,2.8025,2.5835,2.6142,2.5348
0.24887,-0.53328,0.6022,0.54623,0.51737,-1.1432,-1.4733,-1.8549,-2.3222,-1.0013,-0.32318,0.12178,0.18634,-0.88368,-0.15701,0.3409,-1.1273,-1.7278,-1.8644,-0.9128,-1.7158,-2.385,-1.233,-0.1317,-1.1986,-1.7443,-1.8337,-1.4288,-0.45436,-1.4068,-2.0275,-2.4241,-2.6626,-2.7592,-2.8147,-2.8672,-2.9072,-2.8768,-2.9168,-2.8935,-2.8771,-2.8755,-2.9181,-0.010843,0.84369,1.6869,-0.49828,-1.685,-2.1233,0.045251,0.8881,1.7177,2.3608,2.4928,2.0873,1.4881,-0.74687,1.0308,-1.0355,0.84394,1.9016,2.4118,2.692,2.8055,2.8791,2.9388,2.944,2.9551,2.8471,0.80718,1.4829,1.7094,1.835,1.8392,1.8332,1.6654,0.10757,-0.95967,-1.5951,-1.9345,-0.81583,-1.5843
2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717,2.0717
0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017,0.57017
