8.1789,8.2005,8.2276,8.2447,8.2382,8.2395,8.239,8.2194,8.1746,7.9984,7.8871,7.7823,7.7474,7.6262,7.3179,7.2165,7,6.745,6.4855,6.2647,6.0957,5.9149,5.6527,5.1122,5.012,4.949,4.705,4.4166,4.1893,3.9559,3.7995,3.7565,3.7676,3.7694,3.7702,3.7461,3.7084,3.6834,3.6762,3.6702,3.644,3.5984,3.5306,3.4545,3.3521,3.0846
2.7638,2.7528,2.7457,2.7505,2.747,2.7495,2.7497,2.7492,2.7403,2.7366,2.7314,2.7678,2.7612,2.6549,2.7277,2.7209,2.6368,2.6401,2.6449,2.6448,2.6632,2.9857,3.1441,3.2149,3.1302,3.2026,3.2751,3.2794,3.2846,3.3021,3.2475,3.2824,3.2966,3.2959,3.2885,3.2712,3.2308,3.195,3.1876,3.1772,3.1434,3.1092,3.041,2.9666,2.8712,2.6259
0.064423,-0.20083,0.15048,0.65506,-2.2956,0.6175,0.029069,-2.8967,-3.1266,-3.0779,2.7717,3.0328,-2.0631,2.8873,3.1129,-2.6564,-3.0846,-3.1222,-3.118,-3.0901,2.146,2.3383,2.7549,-2.7412,2.1295,2.2489,3.0193,3.0819,3.0409,-2.8374,2.7673,2.5259,-1.0674,1.5159,-2.1224,-2.4308,-2.1641,-2.382,-2.1061,-2.1703,-2.4884,-2.3462,-2.3579,-2.3856,-2.3853,-2.4766
2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132
0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848
