8.2391,8.2391,8.255,8.2447,8.2597,8.2579,8.2412,8.2388,8.2387,8.2292,8.2018,8.1893,8.1677,8.0762,7.9765,7.8039,7.6613,7.5363,7.3545,7.1309,6.9127,6.6495,6.4035,6.0781,5.8132,5.7594,5.6597,5.4044,5.1381,4.5345,4.6371,4.3936,4.1873,4.1456,4.144,4.1522,4.144,4.1439,4.1471,4.144,4.1383,4.1396,4.1076,4.0513,3.9807,3.8971,3.769,3.6333,3.4629,3.0309,2.7834,2.7684,2.7492,2.7415,2.732,2.7206,2.7081,2.695,2.6818,2.6684,2.6551,2.6417,2.6281,2.614,2.5996,2.5865,2.5733,2.5603,2.5471,2.5338,2.5206,2.5073,2.494,2.4807,2.4455,2.3686,2.3472,2.3456,2.3361,2.3447,2.3372,2.3451,2.3376,2.3397,2.3355,2.3402
2.7093,2.7092,2.7146,2.7087,2.7288,2.7283,2.7214,2.7183,2.717,2.7162,2.7097,2.7105,2.7216,2.724,2.6894,2.6926,2.7375,2.6982,2.6718,2.6624,2.6656,2.7513,2.6711,2.6605,2.7586,2.8433,3.117,3.2008,3.1985,3.0051,3.058,3.164,3.205,3.2085,3.1961,3.2003,3.2155,3.2163,3.2171,3.2071,3.1926,3.1903,3.2002,3.1868,3.2186,3.2435,3.2228,3.2965,3.3214,3.3774,3.2795,3.2596,3.1519,3.095,3.0405,2.9871,2.9342,2.8817,2.8292,2.7767,2.7247,2.6723,2.6201,2.5681,2.5163,2.4637,2.4112,2.3586,2.3062,2.2538,2.2013,2.1489,2.0965,2.044,1.924,1.7793,1.7642,1.7657,1.7675,1.7687,1.7638,1.7654,1.7645,1.756,1.7647,1.77
0.0075662,0.0037855,0.75746,-2.2459,0.67888,-2.8019,-2.4579,-2.1537,-0.10138,-2.8724,-3.0709,2.5875,3.047,-2.7614,-3.1215,2.7853,-2.8518,-2.9813,-3.0809,-3.1311,2.7801,-2.8192,-3.0911,2.8176,2.7698,1.7176,2.5234,3.0017,-2.7712,-3.0219,0.57766,2.9291,3.0524,-2.7107,-1.5695,1.266,1.7769,1.6894,0.39036,-1.9743,-1.8187,2.6248,-2.7603,2.762,2.7607,-2.8613,2.5862,2.9751,2.9602,-2.8023,-2.9301,-1.8722,-1.8207,-1.8187,-1.8192,-1.8198,-1.8201,-1.8203,-1.8203,-1.8203,-1.8203,-1.8282,-1.8387,-1.8507,-1.8218,-1.8204,-1.8167,-1.8202,-1.8203,-1.8203,-1.8203,-1.8203,-1.8203,-1.8203,-1.9786,-2.1084,-2.1451,-0.49577,-2.5967,0.098426,-2.6283,0.22353,-2.6282,2.8388,0.48747,-0.060472
2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086,2.1086
0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591,0.40591
