Aruco_ID,Cam_ID,Time,X,Y,Z,x_rot,y_rot,z_rot
20,0,0,0,0,0,0,0,0
20,2,0,8.201232391061131,2.925709356224175,-0.026090125181749357,0.013109453055839644,0.003121376673286027,0.039522667983235456
20,2,0.005051612854003906,8.206568038795707,2.931352961331991,-0.05260778535368793,0.6660611450713133,-0.486786581224753,-0.12860733995920232
20,2,0.4896554946899414,8.206568038795707,2.931352961331991,-0.05260778535368793,0.6660611450713133,-0.486786581224753,-0.12860733995920232
20,2,0.9316318035125732,8.206568038795707,2.931352961331991,-0.05260778535368793,0.6660611450713133,-0.486786581224753,-0.12860733995920232
20,2,1.3823702335357666,8.201232391061131,2.925709356224175,-0.026090125181749357,0.013109453055839644,0.003121376673286027,0.039522667983235456
20,2,1.8355953693389893,8.201232391061131,2.925709356224175,-0.026090125181749357,0.013109453055839644,0.003121376673286027,0.039522667983235456
20,2,2.288536787033081,8.206568038795707,2.931352961331991,-0.05260778535368793,0.6660611450713133,-0.486786581224753,-0.12860733995920232
20,2,2.7398626804351807,8.206568038795707,2.931352961331991,-0.05260778535368793,0.6660611450713133,-0.486786581224753,-0.12860733995920232
20,2,3.19417405128479,8.206568038795707,2.931352961331991,-0.05260778535368793,0.6660611450713133,-0.486786581224753,-0.12860733995920232
20,2,3.650815725326538,8.206568038795707,2.931352961331991,-0.05260778535368793,0.6660611450713133,-0.486786581224753,-0.12860733995920232
20,2,4.100738286972046,8.206568038795707,2.931352961331991,-0.05260778535368793,0.6660611450713133,-0.486786581224753,-0.12860733995920232
20,2,4.560617923736572,8.201232391061131,2.925709356224175,-0.026090125181749357,0.013109453055839644,0.003121376673286027,0.039522667983235456
20,2,5.012653350830078,8.206568038795707,2.931352961331991,-0.05260778535368793,0.6660611450713133,-0.486786581224753,-0.12860733995920232
20,2,5.50324273109436,8.206568038795707,2.931352961331991,-0.05260778535368793,0.6660611450713133,-0.486786581224753,-0.12860733995920232
20,2,5.9827892780303955,8.208455752037214,2.9349191574924904,-0.056185273227498556,0.01082561403407953,0.0018618071103200298,0.046494614804329856
20,2,6.4659669399261475,8.201232391061131,2.925709356224175,-0.026090125181749357,0.013109453055839644,0.003121376673286027,0.039522667983235456
20,2,6.925005197525024,8.201232391061131,2.925709356224175,-0.026090125181749357,0.013109453055839644,0.003121376673286027,0.039522667983235456
20,2,7.374963283538818,8.206568038795707,2.931352961331991,-0.05260778535368793,0.6660611450713133,-0.486786581224753,-0.12860733995920232
20,2,7.836071729660034,8.206568038795707,2.931352961331991,-0.05260778535368793,0.6660611450713133,-0.486786581224753,-0.12860733995920232
20,2,8.276690483093262,8.206568038795707,2.931352961331991,-0.05260778535368793,0.6660611450713133,-0.486786581224753,-0.12860733995920232
20,2,8.724604368209839,8.201232391061131,2.925709356224175,-0.026090125181749357,0.013109453055839644,0.003121376673286027,0.039522667983235456
20,2,9.167376279830933,8.206568038795707,2.931352961331991,-0.05260778535368793,0.6660611450713133,-0.486786581224753,-0.12860733995920232
20,2,9.626072645187378,8.201232391061131,2.925709356224175,-0.026090125181749357,0.013109453055839644,0.003121376673286027,0.039522667983235456
