8.261,8.261,8.2617,8.2687,8.2726,8.2722,8.2718,8.2672,8.2661,8.2662,8.2649,8.2723,8.2736,8.2734,8.2738,8.2773,8.2766,8.2749,8.2906,8.3884,8.4747,8.6048,8.7529,8.9017,9.05,9.2569,9.4404,9.6476,9.8709,10.064,10.291,10.486,10.71,10.936,11.153,11.363,11.507,11.546,11.586,11.625,11.665,11.704,11.743,11.783,11.822,11.862,11.901,11.94,11.98,12.019,12.059,12.098,12.138,12.177,12.216,12.256,12.295,12.376,12.53,12.608,12.675,12.682,12.69,12.679,12.678,12.676,12.675,12.672,12.69,12.799,12.832,12.839,12.846,12.852,12.867,12.883,12.886,12.886,12.893,12.887,12.887,12.886,12.886,12.886,12.886,12.886,12.886,12.886,12.886,12.886,12.886,12.886,12.886,12.886,12.886,12.886,12.886,12.886,12.886,12.886
3.2501,3.25,3.2506,3.268,3.2787,3.2776,3.2767,3.2728,3.2708,3.2706,3.2686,3.287,3.2883,3.2869,3.288,3.2937,3.2923,3.2741,3.2691,3.2817,3.2741,3.2684,3.2669,3.2809,3.2948,3.2882,3.2705,3.2702,3.2854,3.2505,3.2537,3.2504,3.2322,3.231,3.22,3.2012,3.179,3.1827,3.1884,3.1938,3.1991,3.2043,3.2096,3.2149,3.22,3.2249,3.2302,3.2356,3.2409,3.246,3.2513,3.2567,3.262,3.2676,3.2734,3.2787,3.2839,3.295,3.3451,3.4452,3.4493,3.4485,3.4378,3.4602,3.4575,3.4578,3.4623,3.4784,3.5954,3.9468,4.0505,4.097,4.1436,4.1901,4.2912,4.4003,4.4221,4.4225,4.4216,4.4217,4.4218,4.4219,4.4219,4.422,4.4219,4.4219,4.4219,4.4219,4.4219,4.4219,4.4219,4.4219,4.4219,4.4219,4.4219,4.4219,4.4219,4.4219,4.4219,4.4219
-0.068884,-0.034464,1.155,1.2074,1.1715,-1.5009,-2.5515,-2.2063,-2.0575,-0.096855,-1.8733,1.0161,1.3194,-1.8392,0.98958,1.1875,-1.7626,-1.3597,0.18508,-0.078254,-0.042361,-0.03722,0.063995,0.068997,0.068859,-0.09429,-0.042946,0.009526,0.068942,-0.22127,0.068795,-0.057101,-0.0754,0.0026417,-0.062408,-0.085927,-0.15332,0.11993,0.13256,0.13311,0.13313,0.13313,0.13313,0.12748,0.1205,0.13253,0.1331,0.13313,0.12611,0.1328,0.13311,0.13313,0.1403,0.14781,0.13382,0.13315,0.1331,0.15008,0.42218,0.94355,-0.3248,1.8347,-0.97709,1.8546,1.1502,1.6803,1.8496,1.4842,1.2916,1.2584,1.432,1.4282,1.428,1.428,1.4272,1.4256,1.4228,1.5283,-1.4555,-1.6012,-0.075384,-0.0035487,1.4613,1.5303,-1.4602,-0.068736,-0.0032357,-0.00015232,-7.1703e-06,-3.3754e-07,-1.5889e-08,-7.4797e-10,-3.521e-11,-1.6575e-12,-7.8025e-14,-3.673e-15,-1.729e-16,-8.1392e-18,-3.8315e-19,-1.8036e-20
12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98
5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583,5.7583
