8.2677,8.2684,8.2749,8.2725,8.2731,8.285,8.2899,8.2856,8.2869,8.2895,8.2875,8.2906,8.2865,8.2877,8.2916,8.3001,8.3,8.282,8.2443,8.1692,8.0686,7.9538,7.799,7.6434,7.44,7.2569,7.049,6.8586,6.7708,6.7677,6.7728,6.7703,6.7459,6.6709,6.6093,6.5681,6.5679,6.5681,6.5688,6.5678,6.5644,6.5224,6.471,6.3951,6.2718,6.0802,5.8905,5.8214,5.7564,5.5912,5.3919,5.1562,4.9926,4.9156,4.9262,4.9272,4.9174,4.9156,4.9159,4.9244,4.9153,4.9186,4.9201,4.9227,4.9248,4.9252,4.8977,4.8645,4.805,4.3413,4.2867,4.2392,4.1929,4.1229,3.9548,3.7704,3.5896,3.4811,3.4765,3.4632,3.4695,3.4693,3.4684,3.465,3.461,3.4647,3.4632,3.4546,3.4564,3.4723,3.466,3.4528,3.4433,3.4311,3.413,3.3961,3.3843,3.3832,3.3858,3.3905,3.389,3.3888,3.388,3.3863,3.3849,3.3899,3.384,3.384,3.3857,3.3874
3.2599,3.262,3.2695,3.2666,3.2699,3.2875,3.2972,3.29,3.2933,3.2942,3.2917,3.2967,3.2886,3.2891,3.2931,3.3157,3.314,3.2914,3.2749,3.3004,3.2707,3.2721,3.331,3.3457,3.3805,3.384,3.4118,3.4137,3.4339,3.4128,3.412,3.4219,3.4301,3.3971,3.3653,3.3533,3.3564,3.3561,3.3555,3.3594,3.3619,3.3484,3.3253,3.2957,3.2863,3.2282,3.1332,3.0677,3.0374,2.9824,2.9323,2.8639,2.8182,2.8008,2.7943,2.7984,2.7938,2.7911,2.7918,2.8061,2.7891,2.7995,2.8021,2.8084,2.8078,2.8055,2.8151,2.8165,2.8917,3.1862,3.1945,3.2056,3.2194,3.2461,3.3234,3.4249,3.5306,3.5891,3.6069,3.5988,3.5977,3.5906,3.5899,3.5905,3.6012,3.5885,3.5914,3.6035,3.6116,3.6552,3.7552,3.8796,3.9936,4.1787,4.3823,4.5849,4.7767,4.8573,4.8584,4.8513,4.8627,4.8579,4.8571,4.8582,4.8597,4.8538,4.8586,4.8586,4.858,4.8557
0.0076279,0.6454,1.1125,-1.7982,0.9237,1.053,1.0276,-1.7867,0.63622,0.23381,-1.7925,0.93206,-1.8854,0.71162,1.283,1.0576,-2.1859,-2.526,2.7714,-2.7682,-3.0626,2.7362,3.0493,2.9332,3.1187,2.9775,3.1347,2.9582,-2.7159,1.4341,-1.1639,1.9699,-2.8557,-2.674,-2.8017,2.8549,-1.0464,-1.2299,-1.2386,1.7546,-2.8991,-2.7659,-2.685,-3.074,-2.8774,-2.7553,-2.4791,-2.8115,-2.8288,-2.9101,-2.8723,-2.8577,-2.956,-2.7788,0.87055,-1.6404,-2.1203,-2.0547,1.0223,1.0657,-1.8532,1.0802,1.2951,0.794,-1.0742,2.5527,-2.8295,2.1183,2.5139,2.6626,2.6841,2.6855,2.6857,2.6931,2.6412,2.5927,2.6443,2.6068,-2.6956,1.7024,-1.2015,-1.1705,-2.1604,1.9935,1.7453,-1.0014,2.3726,1.8782,0.83052,1.5511,1.6539,1.6428,1.6249,1.6371,1.6618,1.6365,1.634,1.5811,0.96645,-0.74059,2.1649,-0.68676,-0.821,2.1664,2.307,-0.68007,2.173,0.10229,-0.78385,-0.82557
3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313,3.5313
6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05
