8.2013,8.2074,8.2105,8.2171,8.2243,8.2199,8.2148,8.2225,8.2166,8.2128,8.1897,8.1494,8.0759,7.9828,7.8599,7.7347,7.5579,7.3845,7.1941,6.951,6.7048,6.4583,6.1927,5.879,5.8659,5.8686,5.8633,5.8413,5.811,5.8118,5.8135,5.8144,5.7824,5.539,5.3544,5.1646,4.9377,4.694,4.4249,4.195,4.0349,4.0126,4.0056,4.0104,4.0072,4.0016,4.001,3.9875,3.9778,3.9508,3.9151,3.8731,3.7933,3.5756,3.5117,3.4966,3.4983,3.4929,3.4929,3.4929,3.493,3.493,3.493,3.4928,3.4928,3.4918,3.4915,3.4928,3.4928,3.4928,3.4905,3.4926
2.7821,2.7877,2.7888,2.7971,2.8016,2.7952,2.7889,2.7973,2.7936,2.7902,2.7773,2.7709,2.8014,2.7776,2.7768,2.813,2.8242,2.8331,2.772,2.8472,2.8635,2.8645,2.8668,2.8924,2.8988,2.9192,2.9083,2.8949,2.95,3.0908,3.202,3.3104,3.3282,3.3545,3.3535,3.3084,3.3971,3.4288,3.4609,3.5053,3.524,3.5235,3.5303,3.5364,3.5188,3.5329,3.5037,3.5804,3.6481,3.7319,3.8349,3.9744,4.1923,4.3823,4.4286,4.4656,4.4663,4.4638,4.4636,4.4635,4.4635,4.4635,4.4635,4.4635,4.4635,4.4636,4.4637,4.4635,4.4635,4.4635,4.4635,4.463
-0.050647,0.35131,-2.023,0.41808,1.1386,-2.0834,-2.4534,0.67834,-2.2442,-2.5433,-2.8474,2.6951,-2.8446,-3.0997,2.8255,3.0615,3.0629,-2.8095,2.8193,3.046,3.1159,3.1298,3.0684,2.9989,2.4514,0.36286,-2.5681,2.7743,1.845,1.5829,1.5719,1.575,2.9495,3.0926,-2.8416,2.7467,2.9907,3.0295,2.9453,2.9985,3.1115,2.6606,2.1092,-2.1671,1.596,1.5523,-1.4226,1.6537,1.8407,1.889,1.8591,1.8356,2.2869,2.4413,1.83,1.8009,0.087126,0.0039946,0.00016839,4.5721e-06,-2.8636e-07,-8.11e-08,-1.2995e-08,-6.4269e-10,-3.0787e-11,2.831,2.9642,-0.023215,-0.0010928,-5.1443e-05,2.8309,-0.029488
3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688,3.3688
5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532,5.9532
