Aruco_ID,Cam_ID,Time,X,Y,Z,x_rot,y_rot,z_rot,Aruco_ID,Cam_ID,Time,X,Y,Z,x_rot,y_rot,z_rot
28,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,29,0,13.688629865646362,2.1211830624805446,0.9518614185648225,1.1191321818410471,0.055235626985326226,-0.05408605123827272,-0.3025959580180269
28,0,0,0,0,0,0,0,0,29,0,14.14818263053894,2.0212250198688917,0.7877318317821351,1.1513184849255222,0.0902407763691701,-0.04782809283598917,-0.3521151014254123
28,0,0,0,0,0,0,0,0,29,0,14.596100807189941,1.951640987763378,0.67187742958638,1.1711336616242534,0.03826888086098042,-0.023040953475041776,-0.38896975403455697
28,0,0,0,0,0,0,0,0,29,0,15.046232461929321,1.853195662613369,0.5118896387153762,1.1331769540442171,0.03775094144009682,-0.043103106281033574,-0.42916257703077276
28,0,0,0,0,0,0,0,0,29,0,15.489068269729614,1.736453516084384,0.4113577957341741,1.1592347073936895,0.06804568560584044,-0.049375018084772355,-0.4703153685039791
28,0,0,0,0,0,0,0,0,29,0,15.925970792770386,1.5786136078597097,0.3526692985561659,1.1493625501255034,0.014525295321077526,-0.02771796585204189,-0.5652873095744839
28,0,0,0,0,0,0,0,0,29,0,16.36690855026245,1.3624757541479684,0.346784065933033,1.1593950425712838,0.07131250088269953,-0.05346594373009149,-0.7205811065790778
28,0,0,0,0,0,0,0,0,29,0,16.806933164596558,1.1871839808461582,0.3448098724811437,1.1532680388507983,0.03913420854949821,0.0016178398669055222,-0.872093070719543
28,0,0,0,0,0,0,0,0,29,0,17.252633810043335,0.9845816985462837,0.3305389620307546,1.126877099271944,0.07533222325985886,-0.044071704618949506,-1.0098018012715766
28,0,0,0,0,0,0,0,0,29,0,17.69313097000122,0.8264904956377622,0.38056983030309577,1.1620877792220652,0.05573538360907967,-0.02654285849443282,-1.1345447463634049
28,0,0,0,0,0,0,0,0,29,0,18.138800621032715,0.6888798193719284,0.4471737817378475,1.155045240160704,0.07350650110001268,-0.04539754719095633,-1.3002056260123371
28,0,0,0,0,0,0,0,0,29,0,18.5799400806427,0.5528993639207924,0.5197391709423618,1.1454448099504706,0.026670355574247743,-0.041382522641946196,-1.460401748808759
28,0,0,0,0,0,0,0,0,29,0,19.023911237716675,0.45538635146278206,0.5631370903810557,1.1601693469677654,0.03791757494656744,-0.025229805860671153,-1.5729748412667186
28,0,0,0,0,0,0,0,0,29,0,19.47238254547119,0.41963886780865145,0.6555526827598255,1.1644113103710572,0.006494430696447059,0.008736489197313568,-1.7290402399580422
28,0,0,0,0,0,0,0,0,29,0,19.910791635513306,0.4295735824858631,0.7007893457677368,1.166553343964361,0.042302193522460514,-0.01904095548832603,-1.7725324491957823
28,0,0,0,0,0,0,0,0,29,0,20.35255789756775,0.420572290667369,0.7225588603795778,1.15457532362456,0.036655758836185444,-0.022881413960110418,-1.7924627237815185
28,0,0,0,0,0,0,0,0,29,0,20.791551113128662,0.40542253019094676,0.7628806306055349,1.1638091493662857,0.05000999307512742,-0.03917894248869356,-1.849799901663283
28,0,0,0,0,0,0,0,0,29,0,21.239582538604736,0.3352502978629054,0.7021532601238194,1.1375148958786783,0.011147584901989313,-0.05149059198387981,-1.7991273259261433
28,0,0,0,0,0,0,0,0,29,0,21.686750173568726,0.27847227109727557,0.6419656359044342,1.1489142821027367,0.038299858786534226,-0.041634483591563354,-1.742493856421626
28,0,0,0,0,0,0,0,0,29,0,22.12749171257019,0.241654009893283,0.5898714379324965,1.1575724450338027,0.04040096423513888,-0.03800974360540541,-1.710588614700429
28,0,0,0,0,0,0,0,0,29,0,22.580065965652466,0.18009147975573814,0.5529335066599492,1.160111853329279,0.029003253893961387,0.007081215629704601,-1.735562159471812
28,0,0,0,0,0,0,0,0,29,0,23.019646644592285,0.16206849673052692,0.5537536444133495,1.1574703348065678,0.03203135409132766,0.010344827683277066,-1.767014555249829
28,0,0,0,0,0,0,0,0,29,0,23.45951747894287,0.16860829364407415,0.5653655471859202,1.1553145842825319,0.006963030618955162,0.006360989766926587,-1.8049749055137152
28,0,0,0,0,0,0,0,0,29,0,23.901540756225586,0.17336886721769196,0.5873295746112187,1.1404024351112496,0.0619508340935775,-0.05536593467318414,-1.826867981683088
28,0,0,0,0,0,0,0,0,29,0,24.345301389694214,0.17879702571452472,0.5937603467599653,1.1439418337469194,0.03270232131234879,-0.03183005382694236,-1.838896172654056
28,0,0,0,0,0,0,0,0,29,0,24.792152881622314,0.18370961423596022,0.6120479868680386,1.1478596625195285,0.034351826824599196,-0.009976266765903163,-1.8441882544619836
28,0,0,0,0,0,0,0,0,29,0,25.230749130249023,0.19560153561863947,0.6736562732224792,1.128150871672768,0.01523918062759398,-0.03451822581024425,-1.8903891238074018
28,0,0,0,0,0,0,0,0,29,0,25.67195200920105,0.2120206089212806,0.7358058509613938,1.1232225262692945,0.0414971917236118,-0.03424096233966171,-1.9244785099456005
28,0,0,0,0,0,0,0,0,29,0,26.11089825630188,0.23119102099769617,0.7793861961578404,1.1541134090106975,0.041291163448615185,-0.009793214613649672,-1.9536718754405895
28,0,0,0,0,0,0,0,0,29,0,26.554789304733276,0.24172235381589646,0.8414563057294185,1.1272859253311993,-0.010824331049026154,-0.04621992174709583,-2.0008659189346436
28,0,0,0,0,0,0,0,0,29,0,26.993467092514038,0.25802592799891066,0.8586598317934564,1.1690490846362667,0.04059348208258722,-0.001465497110623481,-2.013138792838325
28,0,0,0,0,0,0,0,0,29,0,27.431317567825317,0.2769091539309194,0.9151870359948447,1.1441276855187175,0.037702335268571883,-0.009007534729523493,-2.0575014249858863
28,0,0,0,0,0,0,0,0,29,0,27.887003898620605,0.31426221368613483,0.984209444235915,1.1748080255001963,0.031046981114695324,0.031156274351673355,-2.103510480497992
28,0,28.338719606399536,2.053483675976998,-0.1795495446844666,1.2160269462501296,0.052200808981270864,0.00555877629361267,-2.1573092954806063,29,0,0,0,0,0,0,0,0
28,0,28.794557809829712,2.0183001449490625,-0.2274162209938737,1.1926073066948937,0.06945850465673677,-0.003437900684990885,-2.235423397443876,29,0,28.794557809829712,0.3979738911693814,1.1455400123722845,1.1542048439986985,0.09559878917265982,-0.00985333214720511,-2.238241155111091
