8.2218,8.2218,8.2218,8.2218,8.2218,8.2217,8.2217,8.2213,8.2235,8.2244,8.2198,8.2234,8.2388,8.2861,8.3582,8.4438,8.5687,8.7123,8.8541,9.009,9.2281,9.446,9.7115,9.9249,10.095,10.106,10.105,10.111,10.107,10.138,10.251,10.348,10.473,10.598,10.764,10.955,11.166,11.409,11.667,11.923,12.179,12.433,12.671,12.908,13.16,13.411,13.614,13.695,13.698,13.702,13.692,13.649,13.627,13.671,13.709,13.71,13.706,13.704,13.7,13.7,13.701,13.7,13.697,13.669,13.622,13.628,13.649,13.661,13.673,13.687,13.706,13.709,13.699,13.692,13.684,13.689,13.684,13.684,13.682,13.659,13.621,13.591,13.527,13.469,13.332,13.237,13.196,13.187,13.177,13.164,13.15,13.136,13.121,13.107,13.093,13.078,13.064,13.049,13.035,13.021,13.006,12.992,12.978,12.963
2.8752,2.8751,2.875,2.875,2.875,2.875,2.8758,2.8806,2.8949,2.8925,2.882,2.8867,2.8987,2.8935,2.8863,2.888,2.8609,2.8764,2.9062,2.9255,2.897,2.8417,2.7708,2.7182,2.668,2.6694,2.6734,2.6716,2.6093,2.6553,2.6956,2.6992,2.7197,2.7342,2.731,2.7163,2.7112,2.7077,2.6995,2.6887,2.6789,2.6804,2.7449,2.7828,2.7567,2.7221,2.7,2.6819,2.6867,2.6914,2.6733,2.6385,2.6208,2.6588,2.6796,2.6799,2.6747,2.6734,2.679,2.6803,2.6796,2.6784,2.68,2.6745,2.6273,2.639,2.7069,2.7779,2.8446,2.9108,3.0199,3.1749,3.2729,3.2925,3.291,3.2955,3.2856,3.2913,3.2979,3.3291,3.3918,3.4541,3.5637,3.6963,3.8767,4.0102,4.143,4.1894,4.2333,4.2754,4.3169,4.3581,4.3992,4.4404,4.4814,4.5221,4.5631,4.6042,4.6453,4.6863,4.7274,4.7685,4.8095,4.8506
0.024081,0.012048,0.00057952,2.7282e-05,1.2843e-06,-2.1626,1.6126,1.6117,1.0497,-2.0016,-2.2015,0.83893,0.026657,-0.10619,0.091571,-0.24176,0.064842,0.15836,0.16359,-0.00037752,-0.1752,-0.20803,-0.25109,-0.22149,-0.29682,0.20068,1.7092,0.43708,-1.5019,0.57088,0.10773,0.19622,0.16655,0.04386,-0.037504,-0.00071744,0.0031363,-0.00777,-0.031697,-0.03643,-0.03641,0.011493,0.28023,0.11801,-0.1091,-0.1158,-0.10402,-0.22551,0.84297,0.96875,-2.2988,-2.3916,-2.4048,0.49399,0.55474,0.92835,-2.1443,2.4477,1.5862,-0.68667,-1.4537,-2.2177,2.1112,-2.3101,-2.5182,1.1746,1.351,1.3532,1.3462,1.3591,1.5213,1.5739,1.6356,1.3794,1.9649,-1.2778,-1.4762,1.2702,2.1576,2.1768,2.0063,2.1422,1.9562,2.1948,2.2504,1.952,1.9307,1.9061,1.9061,1.9066,1.9069,1.907,1.907,1.907,1.907,1.907,1.907,1.907,1.907,1.907,1.907,1.907,1.907,1.907
12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87
5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447,5.8447
