8.2722,8.2722,8.2722,8.2729,8.2789,8.2737,8.2748,8.2753,8.276,8.2725,8.2688,8.2798,8.3003,8.3606,8.4347,8.5313,8.5614,8.5911,8.6205,8.6497,8.6791,8.7085,8.7381,8.7677,8.7971,8.8268,8.8564,8.886,8.9157,8.9454,8.975,9.0046,9.0896,9.2014,9.2289,9.2261,9.2383,9.2368,9.2309,9.2362,9.2359,9.2328,9.2323,9.233,9.2435,9.253,9.2471,9.2447,9.2466,9.2503,9.2543,9.2607,9.2681,9.2747,9.2833,9.2916,9.2886,9.2921,9.2887,9.288,9.2891,9.2882,9.2924,9.3195,9.3209,9.3259,9.3268,9.3268,9.3475,9.3921,9.4474,9.5419,9.6565,9.8074,9.9579,10.138,10.333,10.376,10.387,10.4,10.418,10.46,10.537,10.628,10.75,10.897,11.075,11.247,11.465,11.693,11.902,12.112,12.323,12.518,12.57,12.569,12.575,12.571,12.58,12.575,12.575,12.573,12.573,12.579,12.594,12.608,12.632,12.659,12.681,12.645,12.745,12.853,12.908,12.959,12.976,12.983,12.979,12.975,12.979,12.976,12.979,12.986,12.993,13,13.015
3.1612,3.1611,3.161,3.1574,3.0834,3.167,3.1776,3.1783,3.1782,3.1764,3.1672,3.1892,3.204,3.2103,3.2408,3.282,3.2972,3.3151,3.3331,3.3515,3.3697,3.3874,3.4048,3.422,3.439,3.4562,3.4733,3.4903,3.5071,3.5237,3.5409,3.5581,3.6059,3.6454,3.6561,3.6614,3.6408,3.6567,3.6573,3.6604,3.6537,3.658,3.6621,3.661,3.6515,3.6297,3.6407,3.6447,3.636,3.5801,3.4965,3.3959,3.2734,3.1282,2.9422,2.8416,2.8336,2.8258,2.8363,2.8289,2.8399,2.6937,2.7502,2.7998,2.7953,2.7904,2.7873,2.7873,2.7852,2.7691,2.7608,2.7407,2.7141,2.6691,2.6292,2.5808,2.5359,2.4391,2.4599,2.5079,2.5167,2.5172,2.5239,2.5431,2.5779,2.6045,2.6396,2.6664,2.6413,2.5576,2.6171,2.7178,2.7977,2.8349,2.8519,2.8572,2.8547,2.8477,2.8632,2.8659,2.8641,2.8491,2.849,2.861,2.9174,2.9705,3.0722,3.175,3.3175,3.5217,3.6976,3.8375,4.0409,4.2273,4.2858,4.2805,4.2757,4.2891,4.2901,4.2908,4.3137,4.3713,4.4288,4.4863,4.6106
0.01686,0.0084357,0.00040576,-1.4472,-1.5253,1.476,1.2398,0.23876,0.011239,-2.0604,-1.9642,0.88033,0.10483,0.38875,0.39617,0.43365,0.52,0.52418,0.52457,0.52464,0.52451,0.52438,0.52431,0.52428,0.52427,0.52427,0.5203,0.51141,0.50397,0.52331,0.52422,0.53113,0.34662,0.4267,0.28913,1.8539,-1.0468,1.7313,1.9115,-1.0008,-1.1087,1.5884,1.4707,-0.35484,-1.0617,-1.1689,1.8647,2.2637,-1.4459,-1.5172,-1.5031,-1.5066,-1.521,-1.5284,-1.4904,-1.5135,-2.1054,2.405,-1.0748,-1.0933,2.0136,-1.5128,0.99145,1.3013,-0.81123,-1.2377,-1.4408,0.52382,-0.41276,-0.13327,-0.20465,-0.21154,-0.28776,-0.25489,-0.27036,-0.21992,-0.2579,-1.2969,1.2327,1.2935,0.41414,0.0014204,0.11645,0.29208,0.17229,0.20364,0.15314,0.18466,-0.40759,-0.023808,0.35866,0.37061,0.33085,0.1695,0.40331,1.6457,-0.10506,-1.5914,1.1878,1.3084,-1.6455,-1.7846,0.063906,1.2417,1.2822,1.3264,1.3146,1.3062,1.8104,1.2654,0.8351,1.2631,1.2925,1.2782,1.2784,-2.5851,0.4655,1.9848,0.74775,1.8477,1.482,1.4535,1.4521,1.4521,1.4472
12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844,12.844
6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499,6.0499
