8.2534,8.2593,8.2627,8.2547,8.2575,8.26,8.2642,8.263,8.2619,8.2619,8.2785,8.3191,8.3881,8.4741,8.6001,8.7518,8.9087,9.0839,9.2897,9.507,9.7074,9.9365,10.141,10.363,10.574,10.722,10.691,10.623,10.802,10.831,10.85,10.922,11.001,11.128,11.29,11.471,11.67,11.872,12.076,12.278,12.481,12.684,12.878,13.104,13.387,13.55,13.652,13.675,13.723,13.642,13.771,13.667,13.596,13.592,13.615,13.649,13.698,13.769,13.833,13.89,13.935,13.973,13.945,14.052,14.039,13.959,13.979,13.982,13.891,13.894,13.907,13.908,13.906,13.907,13.909,13.909,13.908,13.908,13.908,13.909
3.1743,3.0623,3.058,3.0487,3.0456,3.0473,3.0515,3.0507,3.0502,3.0497,3.0482,3.0449,3.0361,3.0331,3.0219,3.004,2.9858,2.963,2.9328,2.9002,2.8616,2.8174,2.7747,2.73,2.6864,2.6389,2.4075,2.4892,2.6399,2.7134,2.6952,2.6927,2.6981,2.71,2.7154,2.7313,2.7567,2.7834,2.8101,2.8366,2.8631,2.8895,2.9232,2.947,2.8941,3.0023,2.9477,2.7921,3.0637,3.0948,2.8608,2.8071,2.828,2.874,2.8422,2.7763,2.692,2.588,2.4414,2.2628,2.087,1.9143,1.8716,1.872,1.9801,1.7923,1.904,2.0613,1.9312,1.8881,1.8807,1.8797,1.8756,1.8752,1.8766,1.8773,1.877,1.8748,1.8764,1.8769
0.33964,-0.28461,0.63416,-0.71597,-0.020499,0.51301,0.77281,-0.38137,-1.0144,-0.52443,-0.07862,-0.13372,0.0072609,-0.067575,-0.10653,-0.10473,-0.10389,-0.14015,-0.13614,-0.14195,-0.1802,-0.18072,-0.18996,-0.18784,-0.19139,-0.23773,-0.9823,-1.2211,-0.38709,-0.015663,-0.015334,0.021254,0.072989,0.019109,0.067668,0.11797,0.12296,0.12293,0.12303,0.12315,0.12323,0.12324,0.14814,0.11915,-0.075485,0.25523,0.039107,-0.50575,0.42603,0.82421,-0.26474,-0.81521,-1.134,-1.1965,-1.1417,-1.0205,-0.87743,-1.0974,-1.204,-1.2556,-1.2927,-1.3156,-1.5959,-0.63782,0.25644,-0.84712,-0.15517,0.80665,0.93598,-0.47837,0.2776,0.86829,-0.62471,0.19938,0.59782,-0.31458,-1.1698,-1.6135,-0.34175,0.26709
14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034,14.034
0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899,0.60899
