Aruco_ID,Cam_ID,Time,X,Y,Z,x_rot,y_rot,z_rot,Aruco_ID,Cam_ID,Time,X,Y,Z,x_rot,y_rot,z_rot
20,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,23,8,0,3.330013502072368,5.6661697174343075,0.6582340757151233,0.0301526164490176,0.15629793221337407,-0.01301039580602221
20,0,0,0,0,0,0,0,0,23,8,0.006787300109863281,3.3194619879576983,5.678056063268298,0.6253602895967885,0.06170904541432139,0.16323552049065038,-0.010956247837563318
20,0,0,0,0,0,0,0,0,23,8,0.5300006866455078,3.330013502072368,5.6661697174343075,0.6582340757151233,0.0301526164490176,0.15629793221337407,-0.01301039580602221
20,0,0,0,0,0,0,0,0,23,8,1.0096931457519531,3.330013502072368,5.6661697174343075,0.6582340757151233,0.0301526164490176,0.15629793221337407,-0.01301039580602221
20,0,0,0,0,0,0,0,0,23,8,1.4740943908691406,3.330013502072368,5.6661697174343075,0.6582340757151233,0.0301526164490176,0.15629793221337407,-0.01301039580602221
20,0,0,0,0,0,0,0,0,23,8,1.9406776428222656,3.3194619879576983,5.678056063268298,0.6253602895967885,0.06170904541432139,0.16323552049065038,-0.010956247837563318
20,0,0,0,0,0,0,0,0,23,8,2.4110195636749268,3.330013502072368,5.6661697174343075,0.6582340757151233,0.0301526164490176,0.15629793221337407,-0.01301039580602221
20,0,0,0,0,0,0,0,0,23,8,2.875422716140747,3.330013502072368,5.6661697174343075,0.6582340757151233,0.0301526164490176,0.15629793221337407,-0.01301039580602221
20,0,0,0,0,0,0,0,0,23,8,3.3370752334594727,3.330013502072368,5.6661697174343075,0.6582340757151233,0.0301526164490176,0.15629793221337407,-0.01301039580602221
20,0,0,0,0,0,0,0,0,23,8,3.795987129211426,3.330013502072368,5.6661697174343075,0.6582340757151233,0.0301526164490176,0.15629793221337407,-0.01301039580602221
20,0,0,0,0,0,0,0,0,23,8,4.259733438491821,3.330013502072368,5.6661697174343075,0.6582340757151233,0.0301526164490176,0.15629793221337407,-0.01301039580602221
20,0,0,0,0,0,0,0,0,23,8,4.729450941085815,3.330013502072368,5.6661697174343075,0.6582340757151233,0.0301526164490176,0.15629793221337407,-0.01301039580602221
20,0,0,0,0,0,0,0,0,23,8,5.18633246421814,3.330013502072368,5.6661697174343075,0.6582340757151233,0.0301526164490176,0.15629793221337407,-0.01301039580602221
20,0,0,0,0,0,0,0,0,23,8,5.639774322509766,3.330013502072368,5.6661697174343075,0.6582340757151233,0.0301526164490176,0.15629793221337407,-0.01301039580602221
20,0,0,0,0,0,0,0,0,23,8,6.096394777297974,3.330013502072368,5.6661697174343075,0.6582340757151233,0.0301526164490176,0.15629793221337407,-0.01301039580602221
20,0,0,0,0,0,0,0,0,23,8,6.548699617385864,3.330013502072368,5.6661697174343075,0.6582340757151233,0.0301526164490176,0.15629793221337407,-0.01301039580602221
20,0,0,0,0,0,0,0,0,23,8,6.9949986934661865,3.330013502072368,5.6661697174343075,0.6582340757151233,0.0301526164490176,0.15629793221337407,-0.01301039580602221
20,0,0,0,0,0,0,0,0,23,8,7.44861626625061,3.330013502072368,5.6661697174343075,0.6582340757151233,0.0301526164490176,0.15629793221337407,-0.01301039580602221
20,0,0,0,0,0,0,0,0,23,8,7.896567106246948,3.330013502072368,5.6661697174343075,0.6582340757151233,0.0301526164490176,0.15629793221337407,-0.01301039580602221
