8.2147,8.2179,8.2217,8.219,8.2148,8.2148,8.2189,8.2166,8.2155,8.2218,8.2163,8.219,8.214,8.214,8.2144,8.2147,8.2147,8.2154,8.2216,8.2215,8.2176,8.2141,8.2143,8.2145,8.2149,8.2145,8.2144,8.2146,8.2156,8.2167,8.2194,8.2251,8.2301,8.2359,8.2604,8.2461,8.2137,8.2139,8.2138,8.219,8.2402,8.2585,8.2596,8.255,8.2411,8.2283,8.2375,8.2322,8.2342,8.2437,8.2575,8.2759,8.2734,8.2543,8.2449,8.2433,8.2518,8.2568,8.2661,8.2691,8.2603,8.2462,8.234,8.2344,8.2346,8.2384,8.2387,8.2461,8.2628,8.2597,8.248,8.2472,8.2386,8.2429,8.2362,8.2486,8.2582,8.2556,8.2467,8.2423,8.2408,8.2402,8.2394,8.2393,8.2393,8.2393,8.2393,8.2393,8.2393,8.2393,8.2393,8.2393
2.9967,3.0019,3.0053,3.0047,2.9963,2.9963,2.9993,2.9975,2.9963,3.0037,2.9983,3.0038,2.9979,2.9971,2.9963,2.9964,2.9964,2.9967,3.0065,3.0067,3.0048,2.9973,2.9973,2.9965,2.9958,2.9965,2.997,2.994,2.9979,2.9997,3.004,3.0051,2.9996,3.0085,3.0447,3.0356,3.0263,3.026,3.0228,3.0284,3.0362,3.0443,3.0377,3.0031,2.9986,3.0083,3.0149,3.0106,3.0103,3.0019,3.0023,3.0237,3.0334,3.0432,3.0316,3.0284,3.0369,3.0384,3.0303,3.0224,2.9874,2.9785,2.9848,2.9857,2.9862,2.9867,2.9861,2.9975,3.0171,3.0259,3.0362,3.0356,3.0309,3.0342,3.0221,3.0345,3.0248,2.9934,2.9775,2.9828,3.0005,3.0001,3.0003,3.0003,3.0004,3.0004,3.0004,3.0004,3.0005,3.0005,3.0005,3.0005
0.043002,0.5329,0.025633,-2.0172,-2.1134,-0.099487,0.97056,-1.9728,-2.4119,0.81467,-2.0305,0.82928,-1.9952,-1.3083,-0.061589,-0.0028992,-0.0043431,0.96102,0.99565,0.013216,-2.1123,-2.0874,1.7877,-1.2037,-1.0594,1.9283,1.8925,-1.8866,0.92716,1.1259,0.5742,-0.29413,-1.2035,0.84555,1.2072,-2.8423,-2.3688,-1.3383,-1.9871,0.31534,0.53099,0.094091,-1.4751,-2.1498,2.4729,-2.7917,0.77856,-2.0705,-0.7898,-0.53795,0.60053,0.9918,2.1297,-2.3262,-2.0296,-2.3978,0.66928,-0.55822,-0.65486,-1.54,-2.1154,2.8431,3.0849,0.18428,0.058353,0.036425,-1.4143,0.70936,1.2583,2.2655,2.6073,0.12274,-2.0814,0.80859,-1.7446,0.39523,-1.6619,-1.8773,-2.4613,1.585,1.3098,0.061656,0.0029024,0.00013663,6.4317e-06,3.0277e-07,1.4253e-08,6.7093e-10,3.1583e-11,1.4868e-12,6.9988e-14,3.2946e-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
