8.2207,8.2207,8.2207,8.22,8.2134,8.222,8.2196,8.2197,8.2215,8.219,8.2154,8.2167,8.2195,8.2182,8.2182,8.2163,8.2145,8.1983,8.1516,8.0825,7.9924,7.8769,7.7897,7.7859,7.7958,7.7978,7.7967,7.7978,7.7906,7.7941,7.7956,7.7939,7.787,7.7834,7.7829,7.783,7.7822,7.7801,7.7711,7.7701,7.7686,7.7718,7.779,7.7768,7.7777,7.7775,7.779,7.7779,7.7793,7.7829,7.781,7.7805,7.7798,7.776,7.774,7.7737,7.7757,7.7793,7.7719,7.7489,7.6957,7.5995,7.5011,7.3898,7.2323,7.0965,7.1131,7.1119,7.1066,7.1086,7.1208,7.1198,7.1243,7.1246,7.1248,7.1252,7.1256,7.1258,7.1257,7.1249,7.1267,7.1245,7.1264,7.1267,7.1266,7.1251,7.1093,7.0405,6.9638,6.8717,6.7401,6.6083,6.4816,6.4625,6.4621,6.4575,6.436,6.3907,6.3038,6.2197,6.072,5.8393,5.763,5.6973,5.633,5.4179,5.1136,4.6319,4.4579,4.3719,4.2715,4.2369,4.2384,4.2459,4.2415,4.2473,4.2412,4.2274,4.1776,4.1032,4.0162,3.9063,3.7841,3.6321,3.4786,3.3184,3.0958,2.9979,2.9957,2.9934,2.9874,2.9444,2.9338,2.9142,2.8389
2.9727,2.9726,2.9726,2.9723,2.959,2.9725,2.9696,2.9692,2.9692,2.9664,2.9604,2.9616,2.962,2.9605,2.9606,2.96,2.9589,2.9649,2.9675,2.9455,2.9456,2.9445,2.978,2.9764,2.9817,2.9918,2.9703,2.9704,2.9772,2.9879,2.9912,2.9897,2.9885,2.9857,2.9813,2.9807,2.9814,2.974,2.9538,2.9539,2.9546,2.9575,2.9762,2.9721,2.9765,2.9753,2.9785,2.9748,2.9741,2.9729,2.9723,2.9715,2.972,2.9743,2.9761,2.9797,2.9743,2.9706,2.9712,2.9745,3.023,3.0338,3.0516,3.0881,3.124,3.1556,3.1501,3.1438,3.1451,3.1511,3.1666,3.1598,3.1509,3.1516,3.1519,3.151,3.1412,3.1271,3.1371,3.1332,3.1445,3.1316,3.1199,3.1279,3.13,3.1184,3.1001,3.0997,3.1007,3.098,3.1327,3.1271,3.0709,3.0751,3.0898,3.0875,3.0811,3.0724,3.0457,3.0648,2.9885,2.9721,3.0433,3.2696,3.3857,3.4551,3.3294,3.2682,3.2473,3.3,3.3637,3.3402,3.3329,3.3235,3.3423,3.3272,3.3338,3.3259,3.2616,3.218,3.17,3.0914,3.025,2.9163,2.8289,2.728,2.6138,2.568,2.5718,2.5711,2.574,2.5366,2.5228,2.5031,2.4252
-0.087782,-0.043919,-0.0021125,-2.0216,-2.0746,0.69689,-2.3453,-0.1104,0.85724,-2.0871,-2.1669,-0.22554,0.88864,-1.9301,-0.090859,-2.3635,2.6537,2.9855,-2.7659,-3.1176,-3.0874,2.748,3.073,-2.4884,0.95463,1.318,-1.85,1.0639,1.2063,1.0944,1.0542,-2.8707,-2.8822,-1.9053,-1.7737,-2.9734,1.9607,-1.8851,-2.034,-0.095749,-0.0045073,1.1523,1.1374,-1.7582,1.069,-1.3342,0.8708,-1.8472,-0.23756,-0.28073,-2.2339,1.3988,2.558,2.6085,2.0484,1.2654,-1.1045,-0.12645,-2.8645,2.1738,2.9543,2.9833,2.8105,2.9137,2.8969,2.9771,0.0036733,1.5367,-1.2392,1.1423,1.0578,-1.2101,-1.4087,1.4293,0.068886,-1.4831,-1.5499,-1.519,1.2787,-1.7348,1.3488,-1.3868,-1.6662,1.4812,1.5749,-1.9089,-2.9787,-3.1056,-3.0719,2.8396,3.1142,-2.6891,-3.0902,2.3628,-1.2116,-2.5734,-2.9604,-2.8534,2.8405,-2.5518,-2.9732,2.8338,1.9829,1.9392,2.5366,-2.7659,-3.0278,-3.0055,2.7394,2.5716,-2.8648,-2.993,-1.6814,0.41946,1.565,-1.4036,2.1951,-2.0637,-2.5073,-2.6408,-2.4846,-2.6498,-2.5028,-2.6205,-2.5567,-2.6488,-2.665,-2.6704,-2.9275,-1.8464,-2.6271,-2.3326,-2.4105,-2.3368,-2.3813
2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089,2.089
0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336,0.58336
