8.2223,8.2226,8.2389,8.2202,8.1923,8.2078,8.2176,8.2222,8.2231,8.2227,8.2224,8.2225,8.2227,8.1637,8.1724,8.2149,8.2293,8.2288,8.2285,8.2288,8.2289,8.2317,8.2277,8.2252,8.2298,8.2306,8.2288,8.2272,8.2259,8.2253,8.225,8.2248,8.2257,8.2275,8.2318,8.2167,8.1686,8.1169,8.0549,7.9983,7.8989,7.7433,7.5593,7.3755,7.2955,7.3116,7.2626,7.3678,7.2849,7.4225,7.2875,7.2549,7.2342,7.1684,7.1192,7.0246,6.8679,6.6893,6.4977,6.2826,6.1284,5.9291,5.8173,5.6263,5.5789,5.1184,4.8748,4.9135,4.9496,4.6995,4.8229,4.8383,4.4393,4.4777,4.4205,4.3451,4.312,4.2216,4.1696,4.1288,4.0812,4.0599,4.0949,4.1021,4.0792,4.0732,4.0724,4.0734,4.073,4.0722,4.0666,4.0693,4.0721,4.0712,4.0628,4.0459,4.0251,4.0029,3.9754,3.9425,3.9098,3.8166,3.7417,3.7113,3.6882,3.6828,3.6759,3.6653,3.5417,3.5576,3.5669,3.5678,3.5821,3.5873,3.5763,3.5754,3.583,3.5793,3.5701,3.5638,3.5605,3.5589,3.5572,3.536,3.5283,3.5552,3.5508,3.5456,3.5438,3.5432,3.543,3.544
2.9826,2.8751,2.8336,2.8197,2.7931,2.7649,2.7671,2.7655,2.7644,2.7642,2.7637,2.7633,2.7632,2.7846,2.7886,2.7861,2.7811,2.7785,2.7719,2.7705,2.7695,2.7712,2.77,2.7606,2.7732,2.7711,2.7648,2.763,2.7636,2.7637,2.7636,2.7638,2.7656,2.7688,2.7737,2.7685,2.8097,2.8266,2.8244,2.8077,2.8654,2.927,2.9832,3.0289,3.0343,3.052,3.0649,2.9105,2.8609,3.0414,2.9718,2.969,2.9461,2.9607,2.9263,2.8793,2.832,2.8022,2.7861,2.7685,2.7388,2.909,3.0886,3.2138,3.3698,3.193,3.048,2.9927,3.1343,2.936,3.0847,3.1894,3.0762,3.109,3.1402,3.1277,3.1702,3.1387,3.128,3.1272,3.126,3.131,3.113,3.141,3.1397,3.1477,3.1501,3.1582,3.1596,3.1595,3.1515,3.1536,3.1578,3.1611,3.2011,3.2773,3.3764,3.4823,3.6124,3.7801,3.9583,4.248,4.3574,4.4048,4.4479,4.4656,4.4814,4.5178,4.5384,4.5296,4.5295,4.5477,4.554,4.5451,4.5419,4.5507,4.5807,4.6487,4.6957,4.7136,4.7239,4.7342,4.7427,4.7514,4.7455,4.7565,4.7442,4.7417,4.7418,4.7421,4.7424,4.7425
0.275,-0.28395,-0.14603,1.1616,1.8355,0.66763,-0.069462,-0.45052,-0.23291,0.98241,1.6107,0.41812,-0.19844,1.1363,0.2391,-0.053961,0.20756,1.4145,-0.31634,-1.2112,-0.62616,-0.036651,-1.3094,-1.7527,-0.51009,-1.4198,-1.8174,-0.93957,-0.48575,-0.3098,-0.30098,0.58808,1.0477,0.8757,0.78676,1.7707,2.3229,-0.16608,1.3596,2.1435,2.5508,2.7119,2.7898,2.8507,2.977,0.45624,0.92697,-0.36377,-1.0608,0.4538,0.23488,1.4956,-0.5305,-1.7666,-2.3086,-2.6535,-2.8222,-2.9484,-3.0015,-2.9825,-0.10489,1.1554,1.8077,2.344,-0.24344,-1.6201,-2.2633,-0.97101,-0.34688,-1.5465,-0.54042,0.022547,-1.4023,-0.50905,1.1744,2.0822,-0.43841,-1.742,-2.4157,-2.7642,-2.944,-3.0364,-1.5715,0.36808,-0.94599,0.53499,1.2953,1.4001,0.72382,0.41109,-0.4417,0.69016,1.1226,1.7532,1.7819,1.7729,1.771,1.7797,1.7687,1.7532,1.7548,2.0711,1.9254,1.8501,1.8094,1.7201,1.6699,1.6429,2.1754,2.0858,1.9907,1.7579,0.90941,0.47045,0.24329,0.83421,1.3128,1.548,1.6476,1.5378,1.481,1.4516,1.5222,2.1188,2.4272,1.2552,0.649,0.33554,0.17347,0.041069,0.021232,-0.18025
3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485,3.3485
5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699,5.8699
