12.371,-0.20183,-0.03341,0.29465,-0.11004
12.378,-0.18422,-0.042947,0.26379,-0.12761
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.37,-0.20291,-0.033202,0.2912,-0.11121
12.367,-0.19886,0.087061,0.19889,-0.032922
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.385,-0.16427,-0.076339,0.24599,-0.15033
12.378,-0.18422,-0.042947,0.26379,-0.12761
12.378,-0.18422,-0.042947,0.26379,-0.12761
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.385,-0.16427,-0.076339,0.24599,-0.15033
12.37,-0.20291,-0.033202,0.2912,-0.11121
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.373,-0.20014,-0.036817,0.29123,-0.11159
12.378,-0.18422,-0.042947,0.26379,-0.12761
12.385,-0.15252,0.017665,0.16324,-0.07793
12.37,-0.20291,-0.033202,0.2912,-0.11121
12.378,-0.17247,0.051057,0.18103,-0.055207
12.356,-0.27493,-0.011274,0.24135,-0.10886
12.37,-0.20291,-0.033202,0.2912,-0.11121
12.373,-0.18839,0.057188,0.20848,-0.039194
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.381,-0.1759,-0.071805,0.27565,-0.13315
12.381,-0.16415,0.022199,0.1929,-0.06075
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.37,-0.19116,0.060802,0.20844,-0.038811
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.381,-0.16415,0.022199,0.1929,-0.06075
12.381,-0.1759,-0.071805,0.27565,-0.13315
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.367,-0.19886,0.087061,0.19889,-0.032922
12.366,-0.21264,0.042292,0.23628,-0.054519
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.367,-0.19886,0.087061,0.19889,-0.032922
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.378,-0.17247,0.051057,0.18103,-0.055207
12.373,-0.20014,-0.036817,0.29123,-0.11159
12.385,-0.16427,-0.076339,0.24599,-0.15033
12.37,-0.20291,-0.033202,0.2912,-0.11121
12.381,-0.1759,-0.071805,0.27565,-0.13315
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.385,-0.16427,-0.076339,0.24599,-0.15033
12.367,-0.19886,0.087061,0.19889,-0.032922
12.381,-0.1759,-0.071805,0.27565,-0.13315
12.381,-0.1759,-0.071805,0.27565,-0.13315
12.381,-0.1759,-0.071805,0.27565,-0.13315
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.37,-0.20291,-0.033202,0.2912,-0.11121
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.367,-0.19886,0.087061,0.19889,-0.032922
12.37,-0.19116,0.060802,0.20844,-0.038811
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.371,-0.19008,0.060594,0.21189,-0.037643
12.385,-0.16427,-0.076339,0.24599,-0.15033
12.37,-0.20291,-0.033202,0.2912,-0.11121
12.367,-0.19886,0.087061,0.19889,-0.032922
12.378,-0.18422,-0.042947,0.26379,-0.12761
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.37,-0.20291,-0.033202,0.2912,-0.11121
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.378,-0.18422,-0.042947,0.26379,-0.12761
12.367,-0.19886,0.087061,0.19889,-0.032922
12.367,-0.19886,0.087061,0.19889,-0.032922
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.37,-0.19116,0.060802,0.20844,-0.038811
12.37,-0.20291,-0.033202,0.2912,-0.11121
12.381,-0.1759,-0.071805,0.27565,-0.13315
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.373,-0.18839,0.057188,0.20848,-0.039194
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.367,-0.19886,0.087061,0.19889,-0.032922
12.368,-0.20968,-0.0071018,0.28468,-0.10432
12.371,-0.19008,0.060594,0.21189,-0.037643
12.381,-0.1759,-0.071805,0.27565,-0.13315
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.371,-0.19008,0.060594,0.21189,-0.037643
12.371,-0.19008,0.060594,0.21189,-0.037643
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.372,-0.17952,0.13082,0.16603,-0.039111
12.178,-0.12223,-0.10889,0.13575,-0.069328
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.367,-0.19886,0.087061,0.19889,-0.032922
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.371,-0.20896,0.012378,0.24621,-0.085492
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.371,-0.19008,0.060594,0.21189,-0.037643
12.381,-0.1759,-0.071805,0.27565,-0.13315
12.381,-0.16415,0.022199,0.1929,-0.06075
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.371,-0.19008,0.060594,0.21189,-0.037643
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.373,-0.18839,0.057188,0.20848,-0.039194
12.381,-0.1759,-0.071805,0.27565,-0.13315
12.382,-0.13431,-0.027161,0.33188,-0.10739
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.371,-0.19008,0.060594,0.21189,-0.037643
12.373,-0.20014,-0.036817,0.29123,-0.11159
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.378,-0.18422,-0.042947,0.26379,-0.12761
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.381,-0.1759,-0.071805,0.27565,-0.13315
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.371,-0.19008,0.060594,0.21189,-0.037643
12.379,-0.18289,-0.043137,0.26727,-0.12643
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.381,-0.16415,0.022199,0.1929,-0.06075
12.37,-0.20291,-0.033202,0.2912,-0.11121
12.37,-0.20291,-0.033202,0.2912,-0.11121
12.381,-0.18302,-0.026017,0.22721,-0.1086
12.37,-0.20753,-1.0479,0.60497,0.10931
12.373,-0.20014,-0.036817,0.29123,-0.11159
12.373,-0.19424,-0.061396,0.30481,-0.11563
12.373,-0.20014,-0.036817,0.29123,-0.11159
12.381,-0.1759,-0.071805,0.27565,-0.13315
12.382,-0.13431,-0.027161,0.33188,-0.10739
12.385,-0.16427,-0.076339,0.24599,-0.15033
12.385,-0.16427,-0.076339,0.24599,-0.15033
12.381,-0.1759,-0.071805,0.27565,-0.13315
12.37,-0.20753,-1.0479,0.60497,0.10931
12.37,-0.19116,0.060802,0.20844,-0.038811
12.37,-0.20753,-1.0479,0.60497,0.10931
12.379,-0.18289,-0.043137,0.26727,-0.12643
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.381,-0.1759,-0.071805,0.27565,-0.13315
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.381,-0.16415,0.022199,0.1929,-0.06075
12.385,-0.16427,-0.076339,0.24599,-0.15033
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.381,-0.1759,-0.071805,0.27565,-0.13315
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.359,-0.26651,-0.030276,0.24988,-0.059489
12.37,-0.20291,-0.033202,0.2912,-0.11121
12.373,-0.20014,-0.036817,0.29123,-0.11159
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.373,-0.20014,-0.036817,0.29123,-0.11159
12.379,-0.18289,-0.043137,0.26727,-0.12643
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.385,-0.16427,-0.076339,0.24599,-0.15033
12.37,-0.20291,-0.033202,0.2912,-0.11121
12.378,-0.18422,-0.042947,0.26379,-0.12761
12.37,-0.20291,-0.033202,0.2912,-0.11121
12.373,-0.20014,-0.036817,0.29123,-0.11159
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.381,-0.1759,-0.071805,0.27565,-0.13315
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.386,-0.14481,0.06596,0.16003,-0.066939
12.379,-0.18289,-0.043137,0.26727,-0.12643
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.385,-0.16427,-0.076339,0.24599,-0.15033
12.385,-0.16427,-0.076339,0.24599,-0.15033
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.381,-0.1759,-0.071805,0.27565,-0.13315
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.387,-0.16175,-0.98038,0.66048,0.12475
12.381,-0.1759,-0.071805,0.27565,-0.13315
12.37,-0.20291,-0.033202,0.2912,-0.11121
12.373,-0.20014,-0.036817,0.29123,-0.11159
12.368,-0.20968,-0.0071018,0.28468,-0.10432
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.37,-0.20291,-0.033202,0.2912,-0.11121
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.381,-0.1759,-0.071805,0.27565,-0.13315
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.37,-0.20753,-1.0479,0.60497,0.10931
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.367,-0.21061,-0.0069441,0.28165,-0.10532
12.371,-0.20183,-0.03341,0.29465,-0.11004
12.37,-0.20753,-1.0479,0.60497,0.10931
