8.2618,8.2615,8.2602,8.264,8.2623,8.2623,8.2623,8.2623,8.2715,8.2636,8.2643,8.2696,8.2734,8.2722,8.2678,8.2669,8.2661,8.2571,8.2739,8.272,8.2709,8.2472,8.243,8.2409,8.2359,8.232,8.2305,8.235,8.2324,8.2311,8.2317,8.2315,8.2364,8.2366,8.2354,8.2295,8.2242,8.2189,8.2246,8.2322,8.2365,8.2275,8.2266,8.221,8.2411,8.2878,8.3577,8.4578,8.5567,8.6743,8.8002,8.9227,9.1305,9.3593,9.6149,9.8646,10.114,10.392,10.602,11.088,11.324,11.382,11.44,11.498,11.555,11.613,11.671,11.729,11.787,11.845,11.902,11.96,12.018,12.076,12.134,12.192,12.249,12.312,12.39,12.452,12.529,12.612,12.697,12.717,12.718,12.718,12.719,12.719,12.72,12.72,12.72,12.721,12.721,12.721,12.722,12.722,12.723,12.723,12.723,12.724,12.724,12.725,12.725,12.725,12.725,12.725,12.725,12.725,12.725,12.725,12.725,12.725,12.725
2.6976,2.6971,2.6942,2.699,2.6977,2.6977,2.6977,2.6978,2.6994,2.6946,2.6966,2.702,2.7065,2.7058,2.7006,2.6997,2.6994,2.6937,2.7099,2.7079,2.705,2.7005,2.7012,2.7032,2.6979,2.6933,2.6919,2.6937,2.6928,2.6923,2.6934,2.6932,2.7034,2.7035,2.7003,2.6934,2.6919,2.6891,2.694,2.7057,2.7155,2.7018,2.7022,2.7039,2.7196,2.7208,2.7181,2.7294,2.7376,2.7491,2.8169,2.8906,2.9726,2.965,2.9599,2.9564,2.9656,2.9667,2.9634,2.991,2.9795,2.9964,3.0192,3.0408,3.0623,3.0837,3.1052,3.1266,3.148,3.1695,3.1909,3.2123,3.2337,3.2548,3.2755,3.2958,3.3178,3.3552,3.5722,3.7353,3.9253,4.1382,4.3395,4.3849,4.3869,4.3882,4.3893,4.3905,4.3917,4.3929,4.3938,4.395,4.3961,4.3973,4.3985,4.3997,4.4009,4.402,4.4032,4.4044,4.4056,4.4065,4.4065,4.4065,4.4065,4.4065,4.4065,4.4065,4.4065,4.4065,4.4065,4.4065,4.4065
-0.035843,-1.1648,-2.2139,0.65407,-2.4637,-0.11598,-0.0054595,-0.000257,0.68479,-2.286,0.71837,0.81565,0.64595,-2.2459,-2.2603,-2.556,-2.6013,-2.3804,0.68853,-1.6209,-2.9103,-2.9852,2.3493,-2.4084,-2.2799,-2.3629,-2.3668,0.49119,-2.7477,-2.1718,0.84897,-2.0025,0.9063,2.0278,-1.9591,-2.6868,-2.5526,-2.6397,0.88648,1.0626,1.0784,-2.2157,-0.45648,-2.1043,0.20451,-0.026466,0.12129,0.10201,0.036897,0.43539,0.49294,0.46252,0.073089,0.075551,0.014588,0.025403,0.049545,-0.0062395,-0.0054723,0.065185,-0.074582,0.33589,0.35438,0.3551,0.35512,0.35512,0.35512,0.35512,0.35512,0.35512,0.35512,0.35374,0.34742,0.33888,0.33069,0.35397,0.37725,1.1528,1.1585,1.1412,1.1678,1.1553,1.1525,1.1179,1.1425,1.2372,1.2418,1.242,1.242,1.242,1.2421,1.2421,1.2421,1.2421,1.2421,1.2421,1.2421,1.2421,1.2421,1.2421,1.2421,1.2421,0.058469,0.0027524,0.00012957,6.0992e-06,2.8712e-07,1.3516e-08,6.3624e-10,2.9951e-11,1.4099e-12,6.637e-14,3.1243e-15
13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048,13.048
5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147,5.7147
