8.2469,8.2469,8.2449,8.2458,8.2413,8.2436,8.2428,8.2395,8.2381,8.2362,8.2401,8.245,8.2555,8.2836,8.313,8.3269,8.3319,8.3382,8.3582,8.4135,8.4874,8.5786,8.694,8.82,8.9444,9.1044,9.2892,9.5135,9.7704,10.03,10.273,10.516,10.769,11.042,11.26,11.511,11.772,12.034,12.297,12.552,12.789,13.032,13.265,13.525,13.784,13.939,13.975,13.997,14.03,13.98,13.923,13.895,13.91,13.942,13.949,13.947,13.953,13.959,13.977,13.992,14.001,14.005,14.011,14.019,14.027,14.036,13.993,13.95,14.153,14.019,14.005,14,13.997,14.001,14.015,14.036,14.041,14.068,14.044,14.088,14.054,14.056,14.055,14.055,14.049,14.051,14.053,14.051,14.051
3.0904,2.9849,2.9487,2.9304,2.8841,2.8805,2.8794,2.8773,2.8731,2.8711,2.8745,2.8782,2.8802,2.8781,2.8726,2.8698,2.8671,2.8678,2.8671,2.8704,2.8666,2.865,2.8737,2.9052,2.9485,2.9915,3.0215,3.0403,3.0462,3.0521,3.0501,3.0424,3.0427,3.0577,3.0512,3.0418,3.0514,3.0639,3.0766,3.1044,3.1771,3.1918,3.1951,3.1823,3.1626,3.1564,3.1374,3.2909,3.0576,3.0846,3.0624,3.0772,3.1106,3.121,3.1267,3.1366,3.1378,3.1216,3.0733,3.0021,2.8903,2.7736,2.6455,2.5142,2.3829,2.2517,2.2038,2.1896,2.1443,2.2127,2.213,2.2044,2.1866,2.1355,2.073,2,1.9843,1.9874,1.9479,1.9835,1.9842,1.9866,1.9872,1.9872,1.9847,1.985,1.985,1.985,1.9848
0.067543,0.034233,0.017606,1.4208,2.0648,1.7661,-0.43952,-1.2497,-1.8886,0.25493,0.69765,0.41817,0.080124,-0.072584,0.016766,-0.063431,-0.093805,-0.018725,-0.00048232,-0.060037,-0.025039,0.02688,0.18791,0.27172,0.31569,0.2259,0.14476,0.081705,0.031704,0.03021,0.010897,-0.0085886,0.002834,0.038217,0.002588,-0.019346,0.015561,0.034034,0.040957,0.079388,0.20098,0.11289,0.057114,-0.0050386,-0.042894,-0.03453,-0.087093,0.42207,-0.3579,-0.41363,-1.0859,-1.5484,-0.21964,0.2829,-0.73328,0.26876,-0.35407,-0.95328,-1.1912,-1.4068,-1.466,-1.4834,-1.4823,-1.4834,-1.484,-1.4844,-1.7831,-2.0178,-0.64484,-1.1286,-1.7207,-1.7719,-1.5099,-1.4134,-1.3137,-1.3139,-1.4162,-0.42455,-1.5162,-0.54635,-1.5401,-0.58764,-0.022897,0.37611,-1.0845,-0.32227,-0.1228,-1.3,0.48273
14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256
0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911,0.70911
