8.203,8.203,8.1954,8.2156,8.2106,8.2099,8.2062,8.2051,8.202,8.1992,8.1964,8.1973,8.1954,8.192,8.1615,8.1281,8.0485,7.9322,7.8397,7.8222,7.7999,7.7751,7.9342,7.7675,7.7069,7.5993,7.4471,7.4039,7.26,7.2121,7.2557,7.3335,7.2358,7.2179,7.1856,7.1459,7.0822,7.0103,6.8652,6.7538,6.5673,6.3974,6.1275,6.027,5.9057,5.732,5.4911,5.1992,5.0765,4.7024,4.7313,4.4588,4.0925,4.0053,4.0048,3.9554,3.9812,4.0168,3.9776,3.9678,3.9701,3.9715,3.9719,3.9674,3.9496,3.9286,3.9042,3.8733,3.8191,3.6747,3.5854,3.5689,3.5068,3.8153,3.6341,3.5616,3.4894,3.4931,3.4951,3.4944,3.4893,3.48,3.4765,3.4719,3.4834,3.4861,3.4743,3.4666,3.4648,3.4633,3.4635,3.4651,3.4648,3.4662,3.4672,3.4677,3.468,3.4681,3.4682
3.1545,3.0512,3.0126,2.96,2.9529,2.9449,2.9325,2.9334,2.9343,2.9269,2.9235,2.9259,2.9238,2.9258,2.919,2.932,2.9622,2.9882,3.0002,3.0142,2.9217,2.9248,2.9741,2.937,2.9685,3.0082,3.0005,2.9909,3.0013,3.0185,3.0316,2.969,2.971,2.9928,2.9754,2.9917,2.9671,3.0012,3.0075,2.9586,2.8979,2.8252,2.9857,3.1586,3.3268,3.4543,3.5353,3.5857,3.7362,3.9277,3.4279,3.78,3.6151,3.6017,3.6151,3.6027,3.5912,3.5899,3.5787,3.5545,3.5547,3.5596,3.5721,3.6241,3.6979,3.7853,3.8922,4.0351,4.2008,4.4706,4.6368,4.6865,4.6848,4.8161,4.7998,4.8518,4.6982,4.6887,4.6996,4.7116,4.7405,4.7702,4.7738,4.7783,4.7836,4.7696,4.7651,4.7699,4.7745,4.7761,4.7755,4.7739,4.7734,4.7724,4.7726,4.7721,4.7722,4.7722,4.7722
0.071646,0.036312,-1.0406,-0.17106,-0.78777,-1.5409,-1.8886,-0.7086,-1.6324,-1.9156,-2.2718,-0.94706,-1.501,0.48805,1.7351,2.3967,2.7383,2.8687,2.8997,0.028831,-1.2456,-1.5627,0.4645,1.6825,2.362,-0.28042,-1.6561,0.56564,1.7239,2.3345,1.2085,-0.083928,-0.99278,0.73259,-0.99558,0.96912,1.9802,-0.45863,-1.7341,-2.414,-2.7599,0.057564,1.4747,1.8536,2.0502,2.3765,2.7218,2.8806,0.021908,1.3261,-0.73829,1.0371,2.0056,2.277,2.0325,2.3267,2.0737,0.33515,1.0386,-0.032863,0.83055,1.2566,1.5889,1.7897,1.7893,1.7854,1.785,1.7727,1.9544,2.1354,1.9166,1.8424,2.206,-0.28167,-0.30188,1.1695,1.8039,1.2379,1.4368,1.6932,1.741,1.8622,1.979,2.2836,0.9238,0.4778,0.24709,1.3845,1.9797,2.3023,0.94782,0.20234,1.5201,0.68178,1.7875,0.84172,0.43516,0.22497,1.5513
3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466,3.2466
5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327,5.8327
