8.2014,8.2001,8.2067,8.1943,8.1904,8.1931,8.1809,8.1263,8.0439,7.953,7.8477,7.6966,7.5884,7.5738,7.5747,7.5791,7.5805,7.5747,7.5545,7.5066,7.4481,7.3584,7.2458,7.104,6.9541,6.7514,6.5588,6.3346,6.2904,6.2876,6.2887,6.2921,6.2584,6.2066,6.1844,6.1829,6.1844,6.1788,6.1837,6.1896,6.1783,6.1746,6.1846,6.1761,6.1752,6.1413,6.0186,5.8692,5.8065,5.7507,5.7427,5.6875,5.3899,5.1581,4.9437,4.6878,4.4745,4.2921,4.1977,4.1986,4.2015,4.2098,4.2009,4.1675,4.1422,4.0931,4.0464,3.986,3.7529,3.5065,3.4286,3.3975,3.4045,3.4142,3.4136,3.4127,3.4166,3.4168,3.412,3.4121,3.4121,3.4121,3.4126,3.4125,3.4124,3.4123,3.4121,3.4126
2.9093,2.9033,2.9035,2.895,2.8913,2.8964,2.8875,2.9055,2.9138,2.8908,2.8932,2.9482,2.9531,2.9525,2.9514,2.9371,2.9311,2.9403,2.9439,2.9501,2.9388,2.9646,2.9316,2.9356,2.9899,3.0237,2.9731,3.06,3.0568,3.0392,3.0351,3.0178,3.0043,2.9661,2.9385,2.9364,2.9351,2.9388,2.9344,2.9391,2.9393,2.9417,2.9276,2.937,2.929,2.9072,2.9444,2.96,2.989,3.1304,3.3328,3.3989,3.4254,3.4333,3.4783,3.5014,3.5087,3.5289,3.6238,3.6583,3.6842,3.6841,3.6841,3.7355,3.7872,3.8689,3.9638,4.085,4.4309,4.5169,4.6503,4.7942,4.8101,4.8087,4.8144,4.8113,4.8044,4.8053,4.8077,4.8084,4.8088,4.809,4.8093,4.8097,4.8096,4.8096,4.8097,4.81
0.038071,-0.87274,0.77723,-2.3153,-2.1014,0.91718,2.8413,2.9912,-2.8486,-3.1088,2.7479,3.0557,3.0234,2.8437,1.4235,-2.0199,1.5514,1.2528,2.8597,-2.8456,2.7501,-2.8068,-3.1248,2.7812,2.9337,-2.8471,2.7143,3.0379,-2.7108,0.98661,1.492,-1.7961,-2.7185,-2.3277,-2.3463,2.5375,-0.50501,2.2089,-1.1785,2.833,2.0792,2.4463,-1.0143,1.9663,-1.9335,2.7831,3.0324,2.9939,2.2051,1.7088,1.6848,2.9108,3.1158,2.9061,3.0241,3.0808,3.1105,2.5629,2.5634,1.7758,2.2492,-1.3962,2.3185,1.9794,2.1289,2.0395,2.0333,2.0583,2.6814,2.1598,1.8105,1.8339,1.1707,-0.40137,0.93357,0.9979,-1.9873,-0.096959,-0.0045688,-0.00021514,-1.0129e-05,-4.7687e-07,0.95421,-1.9946,-2.1334,-0.10043,-0.0047275,0.95399
3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382,3.3382
5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056,5.9056
