7.7945,7.7945,7.8009,7.7953,7.7952,7.7944,7.7945,7.7954,7.8001,7.7961,7.7991,7.7961,7.7962,7.7974,7.8003,7.7947,7.7946,7.8004,7.7985,7.7949,7.7979,7.7967,7.7989,7.7946,7.7991,7.7947,7.7989,7.7998,7.8008,7.7978,7.7969,7.8002,7.8005,7.8009,7.8009,7.8009,7.8009,7.7964,7.7977,7.7988,7.7998,7.8004,7.7985,7.8002,7.8005,7.8009,7.7973,7.7978,7.8005,7.8006,7.7944,7.7991,7.8,7.8009,7.8009,7.7962,7.7983,7.7941,7.7997,7.8025,7.8022,7.803,7.8114,7.8308,7.8201,7.8133,7.8153,7.8309,7.8173,7.8274,7.839,7.8249,7.8215,7.831,7.8187,7.8167,7.8251,7.8289,7.826,7.8342,7.8273,7.8206,7.8304,7.8351,7.8304,7.8357,7.8378,7.8302,7.8271,7.8304,7.8277,7.8233,7.8331,7.8249,7.8231,7.835,7.8325,7.8253,7.8418,7.8408,7.8351,7.838,7.8334,7.8275,7.8384,7.8486,7.8434,7.8395,7.8392,7.8347,7.8428,7.8511,7.8461,7.8363,7.8613,7.836,7.8384,7.8372,7.8379,7.8361,7.8353,7.8357,7.8398,7.8378,7.8354,7.8353,7.8349,7.8349,7.8349,7.8349,7.8349,7.8391,7.8358,7.8357,7.8349,7.8349,7.8349,7.8349,7.8349,7.8347,7.8333,7.835,7.8337,7.834,7.833,7.8343,7.8346,7.8336,7.8363,7.8342,7.8342,7.835,7.8349,7.8349,7.8349,7.8349,7.8342,7.8335,7.8348,7.8349,7.8349,7.8349,7.8387,7.8336,7.8353,7.8352,7.835,7.8349,7.8349,7.8349,7.833,7.8343,7.8346,7.8349,7.8335,7.8369
2.4163,2.4162,2.4186,2.4143,2.415,2.4155,2.4157,2.416,2.4212,2.4171,2.4214,2.4187,2.4187,2.4214,2.4243,2.4171,2.4168,2.424,2.4219,2.4156,2.4198,2.4185,2.4223,2.4175,2.4246,2.4193,2.4254,2.4254,2.4249,2.4235,2.4204,2.4243,2.4241,2.4239,2.4238,2.4237,2.4236,2.4225,2.4226,2.4228,2.4237,2.4241,2.4214,2.4241,2.4241,2.4239,2.4226,2.4218,2.4241,2.4238,2.4206,2.4253,2.425,2.4245,2.4242,2.4226,2.4236,2.4182,2.429,2.4378,2.4496,2.4553,2.4658,2.4647,2.456,2.4533,2.4632,2.4656,2.4611,2.467,2.4744,2.4675,2.4645,2.4562,2.4508,2.4526,2.4614,2.4558,2.4588,2.4599,2.4479,2.4497,2.4589,2.4547,2.4572,2.4626,2.457,2.4539,2.4574,2.4503,2.4494,2.4566,2.4587,2.4505,2.4515,2.4579,2.4503,2.4487,2.4536,2.4504,2.4525,2.4531,2.4462,2.4454,2.4576,2.4578,2.4622,2.4629,2.4481,2.4486,2.4557,2.4595,2.4617,2.4647,2.4629,2.4535,2.4567,2.446,2.4365,2.434,2.434,2.4346,2.4391,2.4372,2.4342,2.4342,2.4345,2.4345,2.4346,2.4346,2.4347,2.4352,2.4331,2.4337,2.4342,2.4344,2.4345,2.4345,2.4346,2.4345,2.432,2.4347,2.4332,2.4336,2.4324,2.4348,2.435,2.4332,2.4395,2.4364,2.4358,2.4354,2.4352,2.4351,2.4351,2.435,2.4348,2.4331,2.435,2.435,2.4349,2.4349,2.4356,2.4313,2.4344,2.4344,2.4345,2.4346,2.4346,2.4347,2.4343,2.4355,2.4354,2.4352,2.4345,2.4389
0.043384,0.021706,0.79641,-2.16,-0.10168,-0.0047865,-0.00022532,0.79621,0.83371,-2.1566,0.67497,-2.0989,1.3341,0.90118,0.89093,-2.0924,-2.2239,0.77407,-2.0675,-2.1946,0.79307,-2.06,0.79941,-2.0597,0.79942,-2.0597,0.79942,0.13779,0.10664,-2.0923,-2.1958,0.79302,0.13749,0.10663,0.10518,0.10511,0.10511,-2.0924,0.79789,0.93971,0.93904,0.939,-2.0547,0.79808,0.13773,0.10664,-2.0923,0.79789,0.93394,0.14412,-2.0905,0.79797,0.13772,0.10664,0.10518,-2.0924,0.79789,-2.0616,1.1785,1.5821,1.515,1.2148,0.34228,-0.27533,-2.0598,1.7986,0.79439,-0.37009,-2.6239,0.88589,-0.031199,-2.5471,1.7278,-0.175,-2.3844,1.599,0.33258,-1.8498,1.9665,0.35175,-1.9007,2.1453,0.61665,-1.5651,2.3274,0.83386,-1.4389,-3.0575,0.87002,-1.0563,2.4132,1.6552,0.087965,-2.3169,1.688,0.31011,-2.1771,2.2004,0.47111,-1.914,2.2994,-0.070423,-1.7955,2.0939,0.76789,-1.4206,2.32,-2.0874,-1.26,2.6867,1.0616,-0.90089,2.5595,3.1063,0.19503,-2.3055,1.3486,-1.3457,-1.8903,-2.3875,-0.11239,0.76952,0.81103,-2.1807,-2.3216,-0.10929,-0.0051445,-0.00024217,-1.14e-05,-5.3665e-07,-2.5263e-08,0.77481,-2.1824,-0.10274,-0.0048362,-0.00022766,-1.0717e-05,-5.0449e-07,-2.3749e-08,-2.0438,-2.14,0.84917,-2.0038,0.85558,-2.0035,0.8556,0.99019,-1.9034,0.77171,-2.1826,-0.10274,-0.0048365,-0.00022768,-1.0718e-05,-5.0453e-07,-2.375e-08,-2.0438,-2.14,0.84917,0.039974,0.0018817,8.8582e-05,0.7589,-2.1281,0.84973,0.04,0.001883,8.864e-05,4.1727e-06,1.9643e-07,-2.0438,0.8537,0.040187,0.0018918,-2.0437,0.72308
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
