8.1789,8.2001,8.2295,8.2414,8.2272,8.2408,8.2394,8.2224,8.1998,8.0612,7.9191,7.7961,7.7721,7.6155,7.455,7.3761,7.0615,6.8787,6.6096,6.336,6.2378,5.9832,5.7484,5.7181,5.2852,4.9902,4.7589,4.5102,4.2484,4.1458,3.8838,3.7515,3.9528,3.7901,3.9828,3.7635,3.729,3.7098,3.6949,3.684,3.6548,3.6116,3.5406,3.4692,3.3711,3.139
2.9826,2.8646,2.8226,2.8061,2.7886,2.7593,2.7563,2.7553,2.75,2.6936,2.6915,2.7102,2.7111,2.7566,2.7104,2.7716,2.7234,2.66,2.5731,2.5369,2.5162,2.9083,3.1001,3.1418,3.4145,3.2934,3.2869,3.3473,3.3892,3.5306,3.7332,3.4191,3.3565,3.383,3.1566,3.1379,3.2111,3.1937,3.18,3.1705,3.1444,3.108,3.0417,2.974,2.8817,2.6534
0.27415,-0.091086,0.034866,0.34693,-1.0004,-0.14932,-0.077197,-1.5514,-2.4484,-2.9513,-0.047479,1.4466,-0.37023,1.3226,2.1938,-0.28382,-1.6458,-2.3624,-2.7311,-2.9069,-0.3512,0.95826,1.8313,-0.46613,0.87337,1.5295,2.2547,2.6581,2.8452,-0.016836,1.4271,1.9405,0.41904,1.0049,-0.56631,-1.4553,-1.7896,-2.0806,-2.1588,-2.3218,-2.4099,-2.3757,-2.3675,-2.3769,-2.3416,-2.409
2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132,2.1132
0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848,0.45848
