6.6431,6.6431,6.6431,6.6431,6.6431,6.6431,6.6431,6.6431,6.6431,6.6431,6.6441,6.6425,6.635,6.6364,6.6359,6.6305,6.628,6.6296,6.6356,6.6406,6.6408,6.6404,6.6405,6.6404,6.6417,6.6347,6.6387,6.6413,6.6469,6.6512,6.6577,6.6745,6.694,6.7203,6.7577,6.7885,6.7856,6.7868,6.7892,6.7896,6.7796,6.7659,6.7542,6.7358,6.7154,6.6924,6.6685,6.6446,6.6169,6.5939,6.5857,6.5859,6.5862,6.587,6.5867,6.5902,6.5971,6.6094,6.6265,6.6566,6.6894,6.7375,6.7874,6.8585,6.9094,6.9134,6.9152,6.9166,6.9162,6.9126,6.8989,6.8746,6.8465,6.8188,6.7788,6.7391,6.6919,6.6525,6.6305,6.6288,6.6273,6.627,6.627,6.6342,6.6496,6.664,6.6845,6.7164,6.7577,6.806,6.8733,6.9561,7.0227,7.0304,7.0315,7.033,7.0339,7.0338,7.0338,7.0348,7.0332,7.0335,7.0345,7.0346,7.0349,7.0345
-0.44786,-0.44801,-0.44806,-0.44809,-0.4481,-0.44811,-0.44812,-0.44813,-0.44813,-0.44813,-0.44433,-0.41406,-0.35539,-0.27283,-0.15442,-0.042363,0.10337,0.29417,0.48738,0.68244,0.77114,0.77175,0.77252,0.77267,0.7755,0.7689,0.71692,0.659,0.5763,0.46329,0.30531,0.15034,-0.0011774,-0.22688,-0.46905,-0.61668,-0.59589,-0.59588,-0.5891,-0.56697,-0.51229,-0.43587,-0.35706,-0.22844,-0.095838,0.081654,0.27368,0.48849,0.7305,0.94812,1.0407,1.0444,1.0445,1.0446,1.043,0.99076,0.93493,0.84859,0.75678,0.61345,0.49236,0.2923,0.10478,-0.10897,-0.24793,-0.25164,-0.25189,-0.24984,-0.248,-0.22933,-0.19422,-0.13125,-0.033906,0.069536,0.20587,0.35755,0.55892,0.72874,0.82964,0.83505,0.83524,0.83489,0.83474,0.83459,0.81095,0.7174,0.62565,0.51245,0.3862,0.24619,0.082624,-0.10687,-0.2502,-0.25832,-0.25429,-0.25916,-0.26018,-0.2573,-0.25209,-0.25963,-0.25322,-0.25655,-0.25982,-0.25972,-0.25969,-0.25864
0.072205,0.036126,0.0017377,8.1803e-05,3.8508e-06,1.8127e-07,8.5334e-09,4.017e-10,1.891e-11,8.9016e-13,1.41,1.7844,1.5754,1.5853,1.5797,1.6322,1.5717,1.5673,1.5392,1.5545,1.5823,0.40808,0.87067,-2.1013,0.75254,-1.5288,-1.5812,-1.502,-1.5402,-1.5272,-1.5325,-1.4508,-1.4579,-1.4552,-1.4163,-1.3212,1.7348,-1.4767,1.4503,1.7184,1.7472,1.7159,1.7146,1.7117,1.7269,1.6923,1.7002,1.679,1.6875,1.6745,1.6471,1.6367,0.077046,0.0036268,-1.5151,-1.4811,-1.4283,-1.4489,-1.3553,-1.3873,-1.2899,-1.3496,-1.3,-1.2522,-1.1957,-0.79963,-2.2731,-0.10701,1.5828,1.8697,1.9588,1.8866,1.8401,1.8491,1.8614,1.8163,1.8047,1.7966,1.7723,2.5825,0.12157,0.0057228,0.00027392,-0.41717,-1.3314,-1.3376,-1.3021,-1.2911,-1.249,-1.2458,-1.1733,-1.1693,-1.1366,-0.50651,1.5259,-1.2902,-1.4227,1.5647,1.7054,-1.2817,1.5714,-1.288,-1.4226,-0.066969,-0.0031525,1.6107
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
