8.2313,8.2313,8.2313,8.2313,8.2313,8.2319,8.2318,8.2313,8.2313,8.2313,8.2313,8.2313,8.2313,8.2313,8.2313,8.2313,8.2313,8.2313,8.2313,8.2313,8.2313,8.2313,8.2313,8.2313,8.2316,8.2315,8.2314,8.2314,8.2313,8.2313,8.2313,8.2296,8.2277,8.2346,8.2269,8.2276,8.2582,8.2624,8.2683,8.2534,8.273,8.2646,8.2587,8.2599,8.2817,8.2587,8.2624,8.2786,8.2484,8.2564,8.2735,8.2731,8.2634,8.2933,8.2709,8.26,8.2753,8.2852,8.2752,8.2815,8.2891,8.2731,8.2928,8.2921,8.2832,8.2661,8.2989,8.2659,8.2673,8.2816,8.2799,8.2724,8.2906,8.2815,8.2679,8.2981,8.2963,8.291,8.2878,8.2942,8.2853,8.2851,8.2955,8.2848,8.2705,8.2992,8.2772,8.2768,8.2894,8.2865,8.2673,8.3183,8.3017,8.3041,8.3039,8.3037,8.3037,8.3001,8.3,8.3035,8.3035,8.3037,8.3037
2.927,2.9269,2.9269,2.9268,2.9268,2.9268,2.9268,2.9267,2.9267,2.9267,2.9267,2.9267,2.9267,2.9267,2.9268,2.9268,2.9268,2.9268,2.9268,2.9268,2.9268,2.9268,2.9268,2.9268,2.9268,2.927,2.9268,2.9268,2.9268,2.9268,2.9268,2.9272,2.9393,2.9759,2.9557,2.9627,3.0061,2.9952,2.9746,2.9927,2.9878,2.9701,2.984,2.9889,2.9929,2.9898,2.9914,3.0029,2.983,2.9902,3.0072,2.9946,2.9869,2.9843,2.9649,2.967,2.975,2.9788,2.9962,2.9909,2.9852,2.9826,2.9977,2.9868,2.9947,3.0002,3.0026,2.9868,2.9857,2.9932,2.9793,2.9757,2.9704,2.9615,2.9583,2.9788,2.9692,2.9821,2.9806,2.9587,2.9651,2.9739,2.9754,2.9743,2.9804,2.9618,2.9531,2.9627,2.9822,2.9679,2.9469,2.9678,2.9553,2.9631,2.9631,2.9632,2.9633,2.9623,2.9606,2.9638,2.9637,2.9636,2.9635
-0.11646,-0.058267,-0.0028027,-0.00013194,-6.2109e-06,0.17699,-2.8084,-2.9489,-0.13882,-0.0065347,-0.00030762,-1.4481e-05,-6.8168e-07,-3.2089e-08,0.0062098,0.016518,0.027219,0.038139,0.048469,0.058771,0.06807,0.080126,0.088906,0.099736,1.4296,-1.5015,-1.6395,0.022981,0.10124,0.10492,0.1051,2.1651,1.5207,1.3879,-2.2339,1.0593,0.63171,-1.228,2.1962,2.407,0.77241,-1.6554,2.1675,0.68894,-0.28367,-2.7313,1.1265,0.15005,-2.2975,1.2188,0.31319,-2.1205,2.318,0.42938,-1.9095,2.349,0.58113,-1.1873,2.1414,0.24345,-1.1084,-2.7458,0.76883,-1.1487,2.326,-2.5379,-0.061667,-2.329,1.3497,0.21095,-2.1052,2.141,0.19548,-1.8966,2.5591,0.79381,-1.6466,2.0733,-1.197,-1.2873,-2.9806,0.82352,-0.74592,2.9236,2.0895,0.0093839,-2.2422,1.573,0.37298,-2.0246,2.891,0.75604,-1.8994,0.83278,0.039202,0.0018454,8.6872e-05,-2.1097,0.78469,0.92094,0.043353,0.0020408,9.6068e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
