8.1953,8.1969,8.1698,8.1862,8.1933,8.2106,8.212,8.2136,8.2154,8.2097,8.207,8.2091,8.206,8.2079,8.2071,8.2082,8.221,8.2708,8.3462,8.4395,8.5679,8.7163,8.8659,9.0208,9.2192,9.4531,9.6908,9.9351,10.199,10.433,10.603,10.655,10.712,10.696,10.664,10.826,10.727,10.754,10.676,10.686,10.725,10.782,10.864,10.993,11.125,11.274,11.439,11.666,11.899,12.132,12.365,12.62,12.856,13.105,13.334,13.59,13.783,13.836,13.845,13.852,13.857,13.815,13.984,13.788,13.825,13.821,13.839,13.895,13.919,13.971,14.013,14.05,14.077,14.109,14.13,14.155,14.177,14.192,14.191,14.348,14.134,14.065,14.063,14.07,14.076,14.111,14.127,14.129,14.128,14.128
2.937,2.8324,2.7741,2.7709,2.7665,2.7456,2.7429,2.7435,2.7453,2.7403,2.7395,2.7439,2.7411,2.7409,2.7408,2.7392,2.7325,2.7163,2.7063,2.7026,2.7064,2.7289,2.7643,2.805,2.8372,2.8435,2.8364,2.8192,2.7868,2.7624,2.7195,2.7003,2.7934,2.8311,2.8723,2.5142,2.6947,2.8242,2.7779,2.7751,2.7729,2.7805,2.8007,2.8388,2.8875,2.9417,2.9997,3.0827,3.1751,3.2717,3.3564,3.4564,3.5607,3.6399,3.7001,3.7535,3.6846,3.7352,3.7144,3.6864,3.5611,3.5537,3.9023,3.8654,3.7045,3.6853,3.6703,3.6464,3.6287,3.5491,3.4314,3.2868,3.1313,2.9214,2.7218,2.4833,2.2357,2.0147,1.9337,1.9496,1.8449,1.8784,1.9184,1.935,1.9404,1.9538,1.9343,1.9332,1.9336,1.9337
0.32639,0.70177,1.1424,1.0247,-0.72075,-1.3586,-0.25173,0.42244,0.80115,-0.62331,-1.2776,-0.0095989,-1.1526,-0.2413,-1.4436,-1.0559,-0.55375,-0.29028,-0.14234,-0.073452,0.066429,0.15834,0.20585,0.1923,0.055868,-0.017028,-0.03144,-0.066113,-0.11067,-0.09133,-0.16361,-0.18255,0.1399,0.32643,0.59014,-0.72105,-0.37499,0.23285,0.10656,0.03812,0.20502,0.29077,0.28023,0.35816,0.34971,0.33774,0.34212,0.3692,0.3835,0.39119,0.3316,0.37572,0.40843,0.32256,0.28141,0.23617,-0.041458,0.14169,0.094529,0.015122,-0.41493,-0.60362,0.74289,1.5623,0.35538,-0.34412,-0.43518,-0.071269,-0.68866,-1.0299,-1.1637,-1.289,-1.3396,-1.4081,-1.4099,-1.4386,-1.4557,-1.4684,-1.4808,-0.49509,-1.5999,-2.1704,-2.4482,-2.5933,-2.6693,-2.7131,-1.4037,-0.72586,-0.37529,-0.19402
14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194,14.194
0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918,0.7918
