8.2642,8.2642,8.2581,8.2608,8.2626,8.2635,8.2639,8.2682,8.2484,8.2738,8.2758,8.2734,8.2673,8.2584,8.2656,8.2577,8.2618,8.262,8.2619,8.269,8.2652,8.2796,8.2947,8.3007,8.2752,8.2716,8.2825,8.2752,8.2787,8.2788,8.277,8.2806,8.2813,8.2745,8.2757,8.2746,8.2682,8.248,8.1915,8.1073,7.9932,7.8802,7.8205,7.8274,7.8044,7.8821,7.8102,7.8089,7.8102,7.8029,7.8043,7.7771,7.7522,7.6679,7.6052,7.5443,7.484,7.3095,7.1241,6.9347,6.8469,6.8323,6.8813,6.9077,6.9026,6.8532,6.8299,6.8212,6.7964,6.7241,6.6697,6.5413,6.4405,6.2527,6.1295,5.9324,5.8379,5.8926,5.7986,5.7492,6.0209,5.8154,5.7592,5.6239,5.5447,5.4497,5.422,5.4575,5.4505,5.4224,5.4027,5.4036,5.3965,5.3943,5.3875,5.3798,5.3259,5.2858,5.2054,5.1317,4.9944,4.7832,4.6192,4.3981,4.2462,4.0435,3.9686,4.0261,4.1628,4.0037,4.0879,3.9613,3.9593,3.9466,3.9489,3.951,3.9479,3.9483,3.948,3.941,3.9434,3.9366,3.9374,3.9379,3.9202,3.8879,3.8383,3.7926,3.7795,3.9029,3.7823,3.75,3.8003,3.789,3.7472,3.7521,3.7597,3.7603,3.758,3.7524,3.7459,3.7395,3.7334,3.7277,3.724,3.721,3.7182,3.7263,3.8391,3.7393,3.7197,3.7185,3.7203,3.7109,3.7095,3.7092,3.7091,3.7091,3.7091,3.7085,3.7093,3.7088
3.3581,3.2577,3.2226,3.2054,3.1951,3.1881,3.1831,3.18,3.1609,3.119,3.0972,3.0906,3.0912,3.0813,3.0724,3.0915,3.087,3.0865,3.0863,3.0873,3.0803,3.0436,2.9696,2.9145,2.9944,2.9967,2.9986,3.025,3.022,3.0186,3.0125,3.0218,3.0227,3.0177,3.0113,3.0106,3.0079,3.0218,3.0538,3.0896,3.1206,3.1454,3.1554,3.1662,3.1735,3.0584,3.0602,3.0369,3.0903,3.0556,3.0417,3.0298,3.0311,3.0614,3.0484,3.1566,3.2007,3.2813,3.3278,3.3516,3.3488,3.3443,3.3626,3.2801,3.2295,3.221,3.2484,3.2661,3.2771,3.2894,3.2605,3.2257,3.3097,3.397,3.4429,3.3234,3.2565,3.2394,3.2164,3.2221,3.22,3.3747,3.228,3.2508,3.1835,3.1303,3.1251,3.1208,3.184,3.0818,3.1582,3.1598,3.1545,3.1438,3.1345,3.1311,3.0991,3.1187,3.0934,3.1412,3.1901,3.1578,2.9938,2.8857,2.8025,2.7089,2.9074,2.9401,3.1064,3.1847,2.9605,3.0401,3.0332,3.0494,3.0498,3.0445,3.0476,3.0474,3.0465,3.0605,3.0619,3.073,3.1024,3.1741,3.2865,3.4015,3.5546,3.6824,3.706,3.7248,3.668,3.6464,3.6917,3.7433,3.726,3.7476,3.8304,3.9381,4.0765,4.227,4.3395,4.4537,4.564,4.6731,4.7217,4.7618,4.8013,4.8246,4.7961,4.7712,4.7737,4.7759,4.7773,4.7793,4.7813,4.7828,4.784,4.785,4.7858,4.7869,4.7941,4.7949
0.21341,0.10816,0.055627,0.028719,0.014842,0.0076722,0.0039664,0.4047,-0.62803,-1.0884,-1.2603,-0.65155,-0.33684,0.36405,0.72606,-0.60349,-0.31201,-0.16131,-0.083397,0.30815,-0.61504,-1.1378,-1.3316,-1.2676,0.16051,0.52253,0.76885,-0.63967,-1.2296,-1.7206,-1.9691,-0.50002,0.001097,-1.0067,-0.64285,0.95046,1.9455,2.4082,2.5461,2.7572,2.8493,2.8395,2.9042,0.43538,0.80974,-0.59222,-1.1271,-1.3646,0.037379,-0.75223,0.61957,1.7724,-0.5417,1.1417,1.9409,1.9551,2.4908,2.6898,2.8589,2.9453,2.9421,2.6059,1.3494,0.70077,0.36792,0.17859,1.1583,1.9306,-0.46476,-1.6904,0.6375,1.7918,2.3483,2.6799,-0.055525,-1.4705,-2.2177,-0.75255,-1.4918,-1.9101,0.24204,1.5036,-0.54825,-1.7772,-2.3534,-2.5309,-2.2693,-0.753,0.11968,-1.0481,-0.04051,-0.46181,-1.2672,-1.8522,-2.1263,0.33952,-0.89883,0.85432,1.916,2.4608,-0.21665,-1.5359,-2.1323,-2.6099,0.072388,-1.4392,-1.752,-1.146,0.15463,0.89981,-0.24093,0.63123,-0.48096,0.66175,-0.29161,-0.85786,0.43966,-0.088479,-0.9425,0.38736,-0.54077,0.57743,1.2157,1.5417,1.7067,1.8038,1.846,1.852,1.835,-0.047883,-0.73651,-1.0059,-0.52388,0.50041,1.0388,1.3743,1.5012,1.5443,1.5722,1.5933,1.5981,1.6008,1.6024,1.6032,1.6046,1.605,1.605,1.5614,0.39744,0.20649,0.10703,0.055702,0.029331,0.01536,0.0080116,0.0041689,0.002166,0.0011242,0.00058309,1.0955,1.6616,0.43678
3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857,3.6857
5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654,5.9654
