8.1963,8.1974,8.1963,8.197,8.1967,8.1968,8.1977,8.1971,8.1965,8.1985,8.1979,8.197,8.1979,8.1969,8.1978,8.1978,8.1944,8.1997,8.2087,8.2073,8.2042,8.2037,8.2044,8.2063,8.2111,8.2133,8.2054,8.2121,8.2124,8.2119,8.2092,8.2137,8.2114,8.2194,8.2139,8.2105,8.21,8.208,8.214,8.2087,8.2069,8.2066,8.2059,8.2086,8.2088,8.205,8.1986,8.2048,8.2047,8.207,8.2097,8.2118,8.2121,8.2118,8.2121,8.2123,8.2159,8.2247,8.2215,8.2147,8.2179,8.208,8.2103,8.2143,8.2144,8.214,8.2073,8.2207,8.1979,8.1533,8.09,8.0061,7.8947,7.7575,7.5906,7.4207,7.2022,7.0504,7.0281,7.0295,7.035,7.0299,7.0327,7.027,7.0071,6.9352,6.8449,6.7425,6.6143,6.4559,6.2879,6.1081,5.9296,5.7564,5.5994,5.372,5.1019,4.8549,4.5832,4.3248,4.0918,3.9115,3.8642,3.8608,3.869,3.8635,3.8666,3.8591,3.8575,3.8518,3.8259,3.7622,3.7089,3.6053,3.4801,3.3618
2.8337,2.8358,2.8347,2.8358,2.835,2.835,2.8362,2.8349,2.8333,2.8375,2.8365,2.8333,2.8354,2.8341,2.8363,2.8364,2.8346,2.8401,2.8464,2.8448,2.8396,2.8392,2.8391,2.8396,2.8445,2.848,2.8398,2.8493,2.8496,2.8478,2.8439,2.8492,2.8487,2.8572,2.853,2.8513,2.8521,2.8541,2.8616,2.856,2.8525,2.8513,2.8506,2.8532,2.852,2.8398,2.8346,2.842,2.8418,2.8435,2.8453,2.8461,2.8468,2.8461,2.8468,2.8465,2.8475,2.8567,2.8535,2.8432,2.8481,2.8394,2.8421,2.8444,2.8445,2.8445,2.8367,2.8516,2.8333,2.8103,2.8081,2.8421,2.8624,2.8663,2.8702,2.8837,2.9039,2.9197,2.9225,2.9299,2.9346,2.9354,2.9356,2.9317,2.915,2.9097,2.9104,2.9066,2.9034,2.8968,2.8929,2.8842,2.9613,3.1767,3.3647,3.4509,3.4526,3.4951,3.5512,3.4696,3.5663,3.6199,3.5925,3.5837,3.5818,3.5577,3.5629,3.5722,3.5715,3.5824,3.6122,3.6591,3.6997,3.753,3.8398,3.9485
0.020805,0.56258,-1.9057,0.91173,-1.9493,0.90969,1.1518,-1.8864,-2.0295,0.95751,-1.7747,-2.0698,0.90402,-1.9497,0.90967,0.042822,-2.1064,0.63266,0.76715,-2.134,-2.1922,2.6513,-0.12398,0.64109,0.92079,0.83002,-2.1706,0.66421,1.7963,-1.8081,-2.6109,0.71846,-2.5264,0.95504,-2.292,-2.2906,-0.12245,0.79343,0.82161,-2.1007,-1.8285,-2.4401,-2.2637,0.31277,-1.5172,-2.2599,-2.3569,0.70491,-1.1351,0.60263,-0.48403,0.78791,-1.7899,-1.9212,0.85362,-0.96608,0.66603,0.92299,-2.1001,-2.2094,0.72073,-2.1894,0.48156,0.79074,0.032015,-2.239,-2.3518,0.76147,-2.5477,-2.975,2.7948,2.9493,3.1029,3.1204,3.0664,3.0527,3.0408,3.0551,2.8769,-1.3127,1.3299,1.575,0.076799,-1.8119,-2.925,-3.1197,-3.0844,-3.1099,-3.0925,-3.1176,-3.0892,2.8338,2.3816,2.295,2.4862,3.0836,2.9635,2.9015,-2.836,2.7821,2.8263,-2.8479,-3.0346,2.0239,-1.036,-1.5547,1.9082,2.1456,-1.34,2.1432,2.475,2.4165,2.6543,2.5573,2.4086,2.44
3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726,3.2726
5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92
